Time;     A1;     A2;     A3
4,836419658;9,4;4,2;-1,81
4,8367283;8,45;6,84;-1,55
4,837036942;9,89;5,55;-1,03
4,837345584;10,15;5,2;0,2
4,837654226;9,8;3,97;0,66
4,837962868;10,46;2,39;0,32
4,83827151;10,35;0,34;1,55
4,838580152;10,89;-1,75;2,47
4,838888794;11,04;-2,41;1,72
4,839197436;10,06;-3,48;1,21
4,839506078;10,4;-3,56;1,35
4,83981472;10,63;-2,39;1,24
4,840123362;10;-1,87;0,43
4,840432004;10,09;-1,18;-0,23
4,840740646;10,4;0,11;-0,17
4,841049287;10,26;0,75;-0,06
4,841357929;10,12;0,66;-0,49
4,841666571;10,29;1,06;-0,75
4,841975213;10,12;0,69;-0,2
4,842283855;9,94;-0,52;0,2
4,842592497;10,46;-0,46;0,2
4,842901139;10,03;-2,27;0,89
4,843209781;8,88;-6,58;1,9
4,843518423;9,89;-5,23;1,35
4,843827065;11,15;-0,26;0,46
4,844135707;9,05;-4,25;1,29
4,844444349;8,59;-8,59;0,95
4,844752991;10,23;-3,22;-1,03
4,845061633;8,97;-1,24;-1,03
4,845370275;9,31;-0,43;-0,89
4,845678917;10,38;5,75;-1,61
4,845987559;8,56;6,87;-1,49
4,846296201;8,91;6,06;-1,52
4,846604843;9,92;7,64;-0,57
4,846913485;9,97;6,21;0,78
4,847222127;10,69;3,85;0,46
4,847530769;10,52;2,21;0,95
4,847839411;11,01;0,23;2,36
4,848148053;11,44;-2,21;2,18
4,848456695;10,26;-3,85;1,35
4,848765337;10,15;-3,76;1,32
4,849073979;10,69;-4,05;1,38
4,849382621;10,03;-3,62;0,86
4,849691263;9,97;-2,04;0,2
4,849999905;10,4;-1,38;-0,14
4,850308547;10,09;0,11;-0,09
4,850617189;10,49;1,47;-0,14
4,850925831;10;1,09;-0,66
4,851234473;10,03;1,81;-0,55
4,851543115;10,52;1,15;0,09
4,851851757;9,02;-0,66;0,2
4,852160399;11,04;-0,52;0,37
4,852469041;11,35;-4,6;1,55
4,852777683;7,1;-9,94;2,07
4,853086325;9,31;-6,84;0,75
4,853394966;11,35;-2,13;0,69
4,853703608;8,91;-3,36;1,64
4,85401225;9,77;-4,48;-0,2
4,854320892;9,89;-1,09;-1,61
4,854629534;8,97;1,95;-0,8
4,854938176;9,97;3,56;-1,26
4,855246818;8,97;6,12;-1,87
4,85555546;8,42;6,32;-1,58
4,855864102;10,15;5,81;-1,09
4,856172744;10,35;6,06;0,29
4,856481386;9,8;3,33;0,72
4,856790028;10,2;1,26;0,4
4,85709867;10,43;0,29;1,72
4,857407312;10,81;-2,64;2,59
4,857715954;10,81;-3,68;1,72
4,858024596;10,26;-3,42;1,26
4,858333238;10,55;-3,74;1,44
4,85864188;10,46;-2,56;1,18
4,858950522;10;-1,52;0,34
4,859259164;10,32;-0,75;-0,37
4,859567806;10,35;0,8;-0,2
4,859876448;10,26;1,24;-0,09
4,86018509;10,2;1,21;-0,63
4,860493732;9,97;1,38;-0,78
4,860802374;10,29;0,49;-0,2
4,861111016;10,03;-0,66;0,26
4,861419658;10;-1,18;0,14
4,8617283;10,12;-2,96;0,78
4,862036942;9,17;-6,29;2,04
4,862345584;10,06;-4,97;1,41
4,862654226;10,35;-1,38;0,63
4,862962868;9,05;-5,52;1,47
4,86327151;10,23;-8,39;0,69
4,863580152;9,28;-3,28;-0,86
4,863888794;8,05;0,06;-0,98
4,864197436;10,43;2,27;-1,32
4,864506078;9,69;5,37;-1,64
4,86481472;8,42;7,01;-1,61
4,865123362;9,66;7,7;-1,67
4,865432004;9,54;6,5;-0,32
4,865740646;10;5,49;0,8
4,866049287;10,55;3,91;0,49
4,866357929;10,75;1,09;1,15
4,866666571;11,5;-0,4;2,47
4,866975213;10,98;-2,96;2,18
4,867283855;10,12;-4,54;1,38
4,867592497;9,94;-3,97;1,41
4,867901139;10,43;-3,97;1,26
4,868209781;10,43;-2,96;0,72
4,868518423;10,06;-1,64;0,17
4,868827065;10,23;-0,57;-0,2
4,869135707;10,23;1,06;-0,06
4,869444349;10,49;1,67;-0,17
4,869752991;9,83;1,32;-0,66
4,870061633;10,09;1,84;-0,49
4,870370275;10,58;0,98;0,09
4,870678917;8,94;-1,44;0,2
4,870987559;11,21;-0,72;0,29
4,871296201;11,04;-4,6;1,44
4,871604843;6,78;-11,5;2,01
4,871913485;9,97;-5,95;0,78
4,872222127;11,47;-1,67;0,98
4,872530769;8,31;-6,81;1,67
4,872839411;9,74;-3,74;-0,29
4,873148053;10,15;2,13;-1,44
4,873456695;9,14;1,52;-0,92
4,873765337;9,86;3,76;-1,41
4,874073979;9,05;7,73;-1,93
4,874382621;8,65;6,58;-1,75
4,874691263;9,92;5,46;-1,03
4,874999905;10,23;6,12;0,29
4,875308547;10,03;3,1;0,57
4,875617189;10,4;0,49;0,55
4,875925831;10,4;-0,11;1,93
4,876234473;10,61;-3,02;2,56
4,876543115;10,81;-4,34;1,7
4,876851757;10,15;-3,85;1,38
4,877160399;10,38;-3,88;1,49
4,877469041;10,58;-2,5;1,12
4,877777683;10,06;-1,29;0,32
4,878086325;10,26;-0,17;-0,34
4,878394966;10,2;1,24;-0,2
4,878703608;10,4;1,7;-0,23
4,87901225;10,43;1,7;-0,72
4,879320892;9,8;1,29;-0,66
4,879629534;10,26;0,43;-0,23
4,879938176;9,92;-1,06;0,29
4,880246818;9,74;-1,49;0,14
4,88055546;10,2;-3,16;0,72
4,880864102;9,46;-6,64;2,13
4,881172744;10,29;-4,25;1,29
4,881481386;9,51;-3,42;0,86
4,881790028;8,74;-7,82;1,72
4,88209867;11,12;-5,43;0,34
4,882407312;9,2;-2,41;-0,8
4,882715954;8,22;-1,18;-0,98
4,883024596;10,78;4,22;-1,64
4,883333238;8,88;6,29;-1,52
4,88364188;8,48;6,73;-1,84
4,883950522;9,97;8,25;-1,75
4,884259164;9,51;6,9;-0,09
4,884567806;10,38;5,23;0,63
4,884876448;10,46;3,19;0,57
4,88518509;10,58;1,01;1,52
4,885493732;11,41;-1,32;2,47
4,885802374;10,81;-3,79;2,07
4,886111016;10,29;-4,05;1,47
4,886419658;10;-4,68;1,44
4,8867283;10,26;-4,37;1,18
4,887036942;10,43;-2,3;0,69
4,887345584;10,29;-1,67;0,11
4,887654226;10,38;-0,14;-0,23
4,887962868;10,2;1,52;-0,11
4,88827151;10,52;1,9;-0,37
4,888580152;9,71;1,7;-0,66
4,888888794;10,09;1,72;-0,34
4,889197436;10,55;0,72;0,09
4,889506078;8,74;-1,9;0,09
4,88981472;11,24;-0,72;0,29
4,890123362;10,98;-4,57;1,49
4,890432004;6,75;-11,93;1,84
4,890740646;10,15;-5,69;1,01
4,891049287;11,64;-2,1;1,26
4,891357929;8,68;-7,93;1,38
4,891666571;9,34;-3,91;-0,14
4,891975213;9,74;2,85;-1,21
4,892283855;9,46;2,96;-1,24
4,892592497;9,43;4,14;-1,49
4,892901139;9,05;7,56;-2,04
4,893209781;9,28;7,56;-1,87
4,893518423;9,6;5,55;-0,89
4,893827065;10,12;5,63;0,17
4,894135707;10,09;3,36;0,57
4,894444349;10,35;0,09;0,92
4,894752991;10,78;-0,83;2,04
4,895061633;10,61;-3,25;2,47
4,895370275;10,58;-4,45;1,75
4,895678917;10,09;-4,25;1,52
4,895987559;10,26;-4,17;1,47
4,896296201;10,63;-2,27;0,95
4,896604843;10,17;-1,21;0,23
4,896913485;10,43;0;-0,34
4,897222127;10,2;1,64;-0,26
4,897530769;10,09;2,01;-0,43
4,897839411;10,49;2,16;-0,72
4,898148053;9,97;1,32;-0,49
4,898456695;10,12;0,4;-0,17
4,898765337;9,92;-1,29;0,2
4,899073979;9,74;-2,04;0,14
4,899382621;10,09;-3,22;0,83
4,899691263;9,77;-6,75;1,98
4,899999905;10,2;-4,08;1,18
4,900308547;9,4;-4,4;1,18
4,900617189;8,97;-10,17;1,7
4,900925831;10,26;-4,71;0,23
4,901234473;9;-0,2;-0,57
4,901543115;9,23;-0,86;-1,09
4,901851757;10,52;5,03;-1,75
4,902160399;8,91;7,85;-1,58
4,902469041;8,65;6,81;-2,01
4,902777683;9,48;7,82;-1,52
4,903086325;9,97;7,39;0
4,903394966;10,49;4,91;0,46
4,903703608;10,38;2,27;0,78
4,90401225;11,01;0,72;1,72
4,904320892;11,06;-2,39;2,36
4,904629534;10,38;-4,63;2,04
4,904938176;10,35;-4,17;1,58
4,905246818;10,23;-5,29;1,44
4,90555546;10,32;-4,22;1,09
4,905864102;10,23;-1,87;0,69
4,906172744;10,38;-1,26;0,09
4,906481386;10,4;0,66;-0,23
4,906790028;10,23;1,93;-0,17
4,90709867;10,58;2,44;-0,43
4,907407312;9,74;2,21;-0,6
4,907715954;10,03;1,61;-0,32
4,908024596;10,26;0,4;0,14
4,908333238;9,05;-2,36;0,17
4,90864188;10,92;-1,55;0,43
4,908950522;10,26;-5,35;1,52
4,909259164;7,64;-11,38;1,64
4,909567806;9,97;-5,92;1,35
4,909876448;10,89;-4,14;1,61
4,91018509;9,46;-6,96;0,83
4,910493732;9,46;-1,93;-0,23
4,910802374;9,77;1,61;-0,95
4,911111016;9,66;3,51;-1,49
4,911419658;8,85;6,38;-1,64
4,9117283;9,02;7,13;-1,98
4,912036942;9,63;7,53;-1,78
4,912345584;9,77;6,55;-0,75
4,912654226;10,23;4,94;0,11
4,912962868;10;2,7;0,69
4,91327151;10,35;0,03;1,24
4,913580152;10,81;-1,67;2,07
4,913888794;10,49;-3,94;2,36
4,914197436;10,61;-4,71;1,78
4,914506078;10,29;-4,43;1,52
4,91481472;10,12;-4,17;1,41
4,915123362;10,52;-2,36;0,8
4,915432004;10,29;-0,89;0,17
4,915740646;10,32;0,55;-0,2
4,916049287;10,4;1,95;-0,32
4,916357929;10,17;2,44;-0,52
4,916666571;10,17;2,39;-0,66
4,916975213;10,09;1,41;-0,52
4,917283855;10;0,26;-0,17
4,917592497;9,94;-1,52;0,2
4,917901139;9,77;-2,44;0,17
4,918209781;9,92;-3,79;0,95
4,918518423;10,26;-6,27;1,78
4,918827065;9,54;-4,71;1,41
4,919135707;9,11;-6,01;1,49
4,919444349;10,43;-9,31;1,24
4,919752991;9,63;-4,37;0,26
4,920061633;8,33;0,09;-0,34
4,920370275;10;1,18;-1,41
4,920678917;9,86;4,91;-1,78
4,920987559;8,97;7,62;-1,67
4,921296201;9,34;7,82;-2,13
4,921604843;8,97;7,21;-1,29
4,921913485;9,92;6,75;-0,06
4,922222127;10,55;4,86;0,34
4,922530769;10,38;1,81;1,09
4,922839411;11,27;0,06;1,93
4,923148053;10,86;-2,87;2,21
4,923456695;10,43;-4,63;2,01
4,923765337;10,4;-4,31;1,81
4,924073979;9,94;-5,12;1,47
4,924382621;10,43;-3,59;0,95
4,924691263;10,43;-1,75;0,6
4,924999905;10,43;-0,8;0,09
4,925308547;10,35;1,24;-0,23
4,925617189;10,09;1,95;-0,32
4,925925831;10,52;2,67;-0,57
4,926234473;9,86;1,93;-0,46
4,926543115;10,15;1,03;-0,17
4,926851757;10,06;0,17;0,06
4,927160399;9,14;-2,76;0,14
4,927469041;10,86;-1,81;0,57
4,927777683;9,92;-5,43;1,38
4,928086325;8,36;-10,69;1,49
4,928394966;10,23;-5,6;1,61
4,928703608;10,17;-6,32;1,58
4,92901225;9,48;-7,41;0,57
4,929320892;9,63;0,43;-0,06
4,929629534;9,8;1,93;-0,92
4,929938176;9,74;3,22;-1,7
4,930246818;8,82;7,3;-1,64
4,93055546;9,25;7,3;-2,01
4,930864102;9,46;7,39;-1,7
4,931172744;9,54;6,61;-0,63
4,931481386;10,35;4,68;0
4,931790028;9,97;2,36;0,8
4,93209867;10,49;-0,23;1,47
4,932407312;10,84;-1,87;1,95
4,932715954;10,23;-4,34;2,21
4,933024596;10,61;-5,2;1,87
4,933333238;10,29;-4,37;1,61
4,93364188;9,97;-4,11;1,29
4,933950522;10,61;-2,47;0,66
4,934259164;10,46;-0,57;0,23
4,934567806;10,17;0,72;-0,11
4,934876448;10,46;2,39;-0,52
4,93518509;10,32;2,9;-0,69
4,935493732;10,15;2,13;-0,52
4,935802374;10,12;1,44;-0,4
4,936111016;9,89;0,09;-0,14
4,936419658;10;-1,7;0,14
4,9367283;9,63;-2,7;0,32
4,937036942;9,92;-4,45;1,09
4,937345584;10,84;-5,29;1,49
4,937654226;8,88;-5,83;1,7
4,937962868;8,56;-8,51;1,84
4,93827151;11,04;-7,01;0,75
4,938580152;9,6;-2,85;0,17
4,938888794;8,74;-0,98;-0,32
4,939197436;10,2;2,64;-1,64
4,939506078;8,97;6,15;-1,78
4,93981472;8,88;7,13;-1,81
4,940123362;9,71;7,87;-2,01
4,940432004;9,25;7,62;-1,01
4,940740646;10,06;6,27;-0,14
4,941049287;10,4;3,97;0,46
4,941357929;10,49;1,7;1,41
4,941666571;11,12;-0,69;1,95
4,941975213;10,66;-3,71;2,01
4,942283855;10,55;-4,4;2,04
4,942592497;10,38;-4,68;1,87
4,942901139;10;-5,17;1,24
4,943209781;10,35;-2,99;0,83
4,943518423;10,46;-1,64;0,63
4,943827065;10,55;-0,32;0,09
4,944135707;10,4;1,81;-0,26
4,944444349;10,26;2,1;-0,46
4,944752991;10,29;2,82;-0,55
4,945061633;9,83;1,87;-0,34
4,945370275;10,09;0,66;-0,26
4,945678917;9,83;-0,2;-0,06
4,945987559;9,54;-2,99;0,2
4,946296201;10,4;-2,44;0,69
4,946604843;9,6;-5,63;1,15
4,946913485;9,08;-9,69;1,61
4,947222127;10,2;-5,72;2,1
4,947530769;10,32;-7,3;1,29
4,947839411;9,57;-7,19;0,34
4,948148053;9,28;1,15;0,2
4,948456695;9,92;2,64;-1,06
4,948765337;9,4;3,74;-1,98
4,949073979;8,85;7,5;-1,78
4,949382621;9,71;7,73;-2,07
4,949691263;9,34;7,47;-1,61
4,949999905;9,51;6,06;-0,6
4,950308547;10,23;4,4;0
4,950617189;10;2,27;0,98
4,950925831;10,66;-0,86;1,75
4,951234473;10,81;-2,33;1,95
4,951543115;10,38;-4,02;2,13
4,951851757;10,55;-5,37;2,1
4,952160399;10,06;-4,77;1,7
4,952469041;9,97;-3,74;1,09
4,952777683;10,58;-2,27;0,57
4,953086325;10,58;-0,55;0,26
4,953394966;10,38;1,26;-0,14
4,953703608;10,35;2,62;-0,6
4,95401225;10,15;2,79;-0,69
4,954320892;10,23;2,41;-0,52
4,954629534;10,09;1,32;-0,37
4,954938176;9,8;-0,32;-0,17
4,955246818;10,06;-1,52;0,03
4,95555546;9,57;-3,25;0,43
4,955864102;10,15;-4,74;1,03
4,956172744;10,92;-4,34;1,32
4,956481386;8,82;-6,78;1,93
4,956790028;8,82;-10,03;1,84
4,95709867;10,35;-5,83;0,63
4,957407312;9,37;-1,09;0,26
4,957715954;9,54;-0,72;-0,46
4,958024596;10,03;2,7;-1,72
4,958333238;9;6,78;-1,93
4,95864188;8,94;6,81;-2,01
4,958950522;9,31;7,07;-1,81
4,959259164;9,51;7,85;-0,92
4,959567806;9,92;5,86;-0,34
4,959876448;10,52;3,31;0,55
4,96018509;10,92;1,58;1,7
4,960493732;10,66;-1,26;2,01
4,960802374;10,55;-3,56;1,93
4,961111016;10,58;-4,31;2,18
4,961419658;10,35;-4,97;1,98
4,9617283;10,29;-4,48;1,18
4,962036942;10,38;-2,87;0,75
4,962345584;10,43;-1,58;0,55
4,962654226;10,43;0,32;0,06
4,962962868;10,29;1,78;-0,4
4,96327151;10,26;2,1;-0,57
4,963580152;10,17;2,62;-0,46
4,963888794;9,97;1,64;-0,34
4,964197436;9,92;0,55;-0,23
4,964506078;9,8;-0,63;-0,06
4,96481472;9,77;-3,08;0,29
4,965123362;9,89;-2,93;0,8
4,965432004;9,86;-5,49;0,98
4,965740646;9,48;-8,91;1,72
4,966049287;9,57;-6,52;2,36
4,966357929;10,29;-7,41;1,03
4,966666571;9,86;-6,35;0,23
4,966975213;9,4;1,03;0,32
4,967283855;9,94;2,93;-1,12
4,967592497;8,97;4,34;-2,1
4,967901139;8,88;7,76;-1,9
4,968209781;10,03;7,82;-1,95
4,968518423;9,37;7,41;-1,44
4,968827065;9,54;6,12;-0,72
4,969135707;10,29;3,94;0
4,969444349;10,12;1,9;1,21
4,969752991;10,69;-0,83;1,84
4,970061633;10,69;-2,79;1,9
4,970370275;10,29;-4,45;2,16
4,970678917;10,52;-5,35;2,1
4,970987559;10,17;-4,63;1,67
4,971296201;10,06;-3,71;1,01
4,971604843;10,63;-2,1;0,46
4,971913485;10,52;0,06;0,32
4,972222127;10,29;1,41;-0,23
4,972530769;10,35;2,39;-0,75
4,972839411;10,15;3,05;-0,57
4,973148053;10,38;2,47;-0,49
4,973456695;10;1,03;-0,34
4,973765337;9,77;-0,46;-0,11
4,974073979;10,09;-1,93;0,06
4,974382621;9,31;-3,74;0,6
4,974691263;10,29;-4,54;0,86
4,974999905;10,55;-4,57;1,47
4,975308547;8,68;-7,76;2,24
4,975617189;10;-9,6;1,29
4,975925831;9,97;-5;0,52
4,976234473;8,71;-1,52;0,49
4,976543115;10,12;-0,37;-0,78
4,976851757;9,51;3,74;-1,75
4,977160399;9;6,78;-1,98
4,977469041;9,6;7,04;-2,1
4,977777683;8,97;7,82;-1,49
4,978086325;9,57;7,5;-0,95
4,978394966;10,03;5,4;-0,34
4,978703608;10,43;3,62;0,92
4,97901225;11,21;1,09;1,78
4,979320892;10,58;-1,84;1,87
4,979629534;10,58;-3,59;1,93
4,979938176;10,66;-4,94;2,21
4,980246818;10;-5,17;1,87
4,98055546;10,17;-4,05;1,03
4,980864102;10,46;-3,02;0,72
4,981172744;10,52;-1,29;0,55
4,981481386;10,46;0,8;0,06
4,981790028;10,29;1,64;-0,46
4,98209867;10,23;2,24;-0,66
4,982407312;10,15;2,87;-0,4
4,982715954;10,17;1,7;-0,26
4,983024596;9,71;0,34;-0,23
4,983333238;9,77;-0,89;-0,06
4,98364188;10,03;-3,22;0,49
4,983950522;9,46;-3,54;0,86
4,984259164;10,17;-5,14;0,89
4,984567806;10,03;-8,54;1,84
4,984876448;8,85;-7,96;2,36
4,98518509;10;-7,41;0,89
4,985493732;10,26;-4,94;0,17
4,985802374;9,37;0,89;0,2
4,986111016;9,74;2,82;-1,21
4,986419658;9,2;5,03;-2,18
4,9867283;8,91;7,93;-1,95
4,987036942;9,63;7,59;-1,84
4,987345584;9,46;7,53;-1,41
4,987654226;9,6;6,24;-0,69
4,987962868;10,29;3,79;0,11
4,98827151;10,4;1,78;1,32
4,988580152;10,49;-1,24;1,95
4,988888794;10,63;-3,08;1,84
4,989197436;10,43;-4,48;2,07
4,989506078;10,4;-5,55;2,18
4,98981472;10,29;-4,66;1,58
4,990123362;10,09;-3,56;0,83
4,990432004;10,55;-1,98;0,46
4,990740646;10,52;-0,06;0,32
4,991049287;10,38;1,47;-0,32
4,991357929;10,29;2,79;-0,78
4,991666571;10,03;2,85;-0,63
4,991975213;10,46;2,47;-0,46
4,992283855;9,97;1,15;-0,2
4,992592497;9,89;-0,63;-0,2
4,992901139;10,03;-1,87;0,11
4,993209781;9,23;-4,08;0,78
4,993518423;10,63;-4,28;0,72
4,993827065;10;-5,12;1,72
4,994135707;8,22;-9,63;2,44
4,994444349;10,35;-8,45;0,92
4,994752991;10,09;-3,45;0,46
4,995061633;9,17;-2,39;0,46
4,995370275;10,17;0,63;-1,01
4,995678917;8,94;5,29;-1,75
4,995987559;8,85;6,27;-2,07
4,996296201;9,74;7,07;-2,01
4,996604843;9,25;8,39;-1,32
4,996913485;9,66;6,9;-1,01
4,997222127;10,2;4,83;-0,23
4,997530769;10,58;3,56;1,24
4,997839411;10,81;0,4;1,84
4,998148053;10,55;-2,33;1,7
4,998456695;10,69;-3,62;1,98
4,998765337;10,58;-5,32;2,33
4,999073979;10,15;-4,89;1,75
4,999382621;10,15;-3,71;0,98
4,999691263;10,49;-3,02;0,69
4,999999905;10,61;-0,69;0,52
5,000308547;10,32;0,98;0
5,000617189;10,32;1,78;-0,57
5,000925831;10,17;2,82;-0,63
5,001234473;10,03;2,56;-0,34
5,001543115;10,29;1,18;-0,23
5,001851757;9,63;0,09;-0,34
5,002160399;9,71;-1,24;-0,06
5,002469041;10,06;-3,36;0,66
5,002777683;9,31;-3,62;0,75
5,003086325;10,38;-4,94;0,95
5,003394966;10,61;-8,22;2,16
5,003703608;8,82;-8,39;2,18
5,00401225;9,34;-7,96;0,75
5,004320892;10,17;-4,22;0,23
5,004629534;9,66;2,01;0,06
5,004938176;9,4;2,87;-1,29
5,005246818;9,28;5,06;-2,36
5,00555546;9,31;8,39;-2,04
5,005864102;9,46;7,67;-1,64
5,006172744;9,43;7,36;-1,38
5,006481386;9,4;5,86;-0,66
5,006790028;10,32;3,62;0,34
5,00709867;10,84;1,52;1,52
5,007407312;10,46;-1,67;1,98
5,007715954;10,61;-2,96;1,78
5,008024596;10,4;-4,68;2,1
5,008333238;10,17;-5,66;2,18
5,00864188;10,23;-4,14;1,47
5,008950522;10,09;-3,91;0,69
5,009259164;10,66;-1,93;0,46
5,009567806;10,61;0,69;0,34
5,009876448;10,23;1,18;-0,4
5,01018509;10,26;2,87;-0,83
5,010493732;10,15;3,22;-0,52
5,010802374;10,29;1,87;-0,32
5,011111016;9,83;1,01;-0,23
5,011419658;10,06;-0,52;-0,26
5,0117283;10,03;-2,33;0,23
5,012036942;9,2;-4,14;0,78
5,012345584;10,86;-4,02;0,66
5,012654226;10,09;-5,35;1,84
5,012962868;8,28;-10,29;2,33
5,01327151;10,03;-8,16;0,8
5,013580152;9,77;-2,39;0,57
5,013888794;9,43;-2,1;0,23
5,014197436;10,26;1,01;-1,18
5,014506078;9;5,75;-1,72
5,01481472;8,82;5,75;-2,16
5,015123362;9,37;6,96;-1,93
5,015432004;9,37;8,31;-1,15
5,015740646;9,77;6,21;-1,01
5,016049287;10,23;4,77;-0,09
5,016357929;10,72;3,25;1,41
5,016666571;10,61;-0,11;1,84
5,016975213;10,52;-1,95;1,64
5,017283855;10,78;-3,56;2,01
5,017592497;10,49;-5,32;2,36
5,017901139;10,32;-4,48;1,67
5,018209781;10,23;-3,59;0,86
5,018518423;10,38;-2,76;0,69
5,018827065;10,61;-0,29;0,49
5,019135707;10,26;1,03;-0,09
5,019444349;10,35;1,61;-0,6
5,019752991;10,29;2,47;-0,63
5,020061633;9,94;2,24;-0,37
5,020370275;10,17;0,95;-0,23
5,020678917;9,66;0;-0,34
5,020987559;9,69;-1,44;0,03
5,021296201;10,06;-3,76;0,78
5,021604843;9,43;-3,51;0,72
5,021913485;10,2;-4,94;1,15
5,022222127;10,63;-8,51;2,33
5,022530769;9,05;-7,76;1,93
5,022839411;9,05;-7,56;0,63
5,023148053;10,26;-4,37;0,14
5,023456695;9,94;2,67;-0,17
5,023765337;8,97;2,99;-1,32
5,024073979;9,28;4,68;-2,44
5,024382621;9,69;8,91;-2,07
5,024691263;9,34;7,53;-1,47
5,024999905;9,43;6,73;-1,35
5,025308547;9,54;6,21;-0,55
5,025617189;10,29;3,42;0,57
5,025925831;10,92;1,06;1,58
5,026234473;10,38;-1,26;1,93
5,026543115;10,55;-3,25;1,78
5,026851757;10,52;-4,94;2,1
5,027160399;10,09;-5,35;2,13
5,027469041;10,23;-4,37;1,32
5,027777683;10,23;-3,68;0,6
5,028086325;10,52;-1,67;0,46
5,028394966;10,58;0,49;0,26
5,028703608;10,26;1,49;-0,52
5,02901225;10,17;2,82;-0,86
5,029320892;10,2;2,96;-0,49
5,029629534;10,23;1,9;-0,32
5,029938176;9,89;0,78;-0,32
5,030246818;10,06;-0,57;-0,17
5,03055546;9,83;-2,44;0,4
5,030864102;9,48;-4,17;0,72
5,031172744;10,49;-4,11;0,89
5,031481386;9,77;-6,21;2,04
5,031790028;9,2;-9,83;1,98
5,03209867;10;-7,01;0,75
5,032407312;9,37;-3,22;0,63
5,032715954;9,74;-2,33;0
5,033024596;9,86;2,04;-1,15
5,033333238;8,85;5,52;-1,75
5,03364188;9,37;6,15;-2,27
5,033950522;9,43;8,22;-1,72
5,034259164;9,31;7,93;-1,06
5,034567806;9,71;5,86;-0,98
5,034876448;10,09;5,23;0,09
5,03518509;10,81;2,76;1,49
5,035493732;10,78;-0,49;1,81
5,035802374;10,58;-2,16;1,72
5,036111016;10,66;-4,2;2,16
5,036419658;10,38;-5,37;2,27
5,0367283;10,23;-4,8;1,55
5,037036942;10,2;-3,94;0,86
5,037345584;10,4;-2,21;0,66
5,037654226;10,66;-0,43;0,43
5,037962868;10,35;1,06;-0,2
5,03827151;10,26;2,5;-0,72
5,038580152;10,26;2,56;-0,6
5,038888794;10,09;2,33;-0,32
5,039197436;10;1,29;-0,26
5,039506078;9,69;-0,43;-0,32
5,03981472;9,77;-1,61;0,14
5,040123362;9,83;-3,68;0,8
5,040432004;9,66;-3,74;0,69
5,040740646;10,29;-5,12;1,21
5,041049287;10,03;-9,23;2,33
5,041357929;8,97;-8,22;1,81
5,041666571;9,54;-6,5;0,6
5,041975213;10,23;-4,02;0,11
5,042283855;9,66;2,1;-0,29
5,042592497;9,2;3,85;-1,44
5,042901139;9,23;5,26;-2,41
5,043209781;9,28;8,54;-1,98
5,043518423;9,57;8,1;-1,49
5,043827065;9,54;6,93;-1,35
5,044135707;9,48;5,6;-0,46
5,044444349;10,46;3,42;0,66
5,044752991;10,84;0,66;1,67
5,045061633;10,38;-1,95;1,93
5,045370275;10,58;-3,02;1,81
5,045678917;10,55;-4,97;2,18
5,045987559;10,2;-5,72;2,13
5,046296201;10,06;-4,14;1,29
5,046604843;10,17;-3,39;0,55
5,046913485;10,66;-1,64;0,37
5,047222127;10,55;0,57;0,17
5,047530769;10,23;1,7;-0,57
5,047839411;10,12;2,73;-0,83
5,048148053;10,17;2,9;-0,52
5,048456695;10,35;2,24;-0,32
5,048765337;9,97;0,57;-0,23
5,049073979;9,89;-1,03;-0,11
5,049382621;9,8;-2,47;0,43
5,049691263;9,77;-4,43;0,75
5,049999905;10,09;-4,43;1,03
5,050308547;9,43;-6,84;2,1
5,050617189;9,54;-9,97;1,84
5,050925831;10,17;-5,86;0,75
5,051234473;9,54;-2,73;0,63
5,051543115;9,71;-2,16;-0,14
5,051851757;9,57;2,76;-1,24
5,052160399;8,91;5,63;-1,78
5,052469041;9,34;6,04;-2,16
5,052777683;9,46;7,9;-1,72
5,053086325;9,46;7,64;-1,15
5,053394966;9,77;6,21;-0,8
5,053703608;10,2;4,74;0,32
5,05401225;10,69;1,9;1,47
5,054320892;10,69;-0,34;1,75
5,054629534;10,69;-2,16;1,78
5,054938176;10,66;-4,57;2,18
5,055246818;10,29;-5,14;2,21
5,05555546;10,17;-4,34;1,52
5,055864102;10,23;-4,11;0,92
5,056172744;10,4;-2,16;0,66
5,056481386;10,69;0,26;0,32
5,056790028;10,46;1,03;-0,2
5,05709867;10,06;2,21;-0,6
5,057407312;10,12;2,67;-0,6
5,057715954;10,2;1,98;-0,37
5,058024596;9,94;0,86;-0,23
5,058333238;9,77;-0,4;-0,26
5,05864188;9,92;-1,78;0,17
5,058950522;9,77;-3,91;0,72
5,059259164;9,89;-3,42;0,75
5,059567806;10,26;-5,29;1,38
5,059876448;9,69;-10,06;2,21
5,06018509;9,11;-7,64;1,72
5,060493732;9,74;-5,4;0,69
5,060802374;10,15;-4,28;0,11
5,061111016;9,71;1,98;-0,4
5,061419658;9,34;4,4;-1,52
5,0617283;9,17;5,46;-2,36
5,062036942;9,2;8,51;-1,93
5,062345584;9,6;8,05;-1,49
5,062654226;9,57;6,81;-1,24
5,062962868;9,71;5,55;-0,29
5,06327151;10,52;3,28;0,83
5,063580152;10,58;0,34;1,67
5,063888794;10,49;-2,16;1,9
5,064197436;10,61;-3,33;1,93
5,064506078;10,38;-5,2;2,21
5,06481472;10,26;-5,52;1,98
