,Time,A1,A2,A3
24726,7.629126813,9.46,8.62,0.69
24727,7.629435359,5.2,-14.11,-0.98
24728,7.629743906,14.57,9.66,-2.73
24729,7.630052453,7.3,-1.32,1.03
24730,7.630361,10.0,-8.91,-0.43
24731,7.630669546,14.08,5.75,2.36
24732,7.630978093,7.19,-19.92,4.37
24733,7.63128664,8.25,-17.73,2.5
24734,7.631595187,9.66,-8.19,2.82
24735,7.631903733,12.88,-17.01,1.41
24736,7.63221228,9.4,-7.59,0.57
24737,7.632520827,7.21,-5.75,-3.28
24738,7.632829374,13.59,4.77,-6.01
24739,7.63313792,3.99,15.4,-3.99
24740,7.633446467,7.82,12.42,-6.96
24741,7.633755014,13.88,21.7,-4.86
24742,7.634063561,0.03,19.34,-1.09
24743,7.634372107,9.89,21.35,-2.16
24744,7.634680654,11.04,22.5,3.42
24745,7.634989201,3.65,7.7,3.28
24746,7.635297748,16.99,17.73,2.3
24747,7.635606294,13.08,3.97,7.04
24748,7.635914841,14.94,-14.77,2.79
24749,7.636223388,15.63,-1.64,4.66
24750,7.636531935,4.34,-20.55,5.58
24751,7.636840481,15.98,-15.61,-1.75
24752,7.637149028,9.8,-4.83,2.82
24753,7.637457575,4.22,-21.35,0.83
24754,7.637766122,17.96,5.95,-4.05
24755,7.638074668,6.01,-0.92,1.29
24756,7.638383215,7.39,-12.21,-2.56
24757,7.638691762,15.03,13.97,-2.41
24758,7.639000309,4.71,-7.1,1.09
24759,7.639308855,11.87,-0.63,-2.9
24760,7.639617402,11.93,8.42,0.57
24761,7.639925949,7.67,-14.4,1.98
24762,7.640234496,14.05,2.73,1.67
24763,7.640543042,8.54,-14.05,5.55
24764,7.640851589,8.19,-30.26,2.82
24765,7.641160136,8.71,-2.33,0.98
24766,7.641468683,9.94,-10.69,0.78
24767,7.641777229,14.37,-14.08,-0.55
24768,7.642085776,3.59,1.64,-3.1
24769,7.642394323,9.71,9.89,-8.82
24770,7.642702869,12.9,16.41,-5.17
24771,7.643011416,0.66,12.36,-2.62
24772,7.643319963,12.39,26.5,-5.83
24773,7.64362851,7.01,25.64,-0.46
24774,7.643937056,1.67,10.17,0.89
24775,7.644245603,17.01,27.68,2.73
24776,7.64455415,7.24,12.73,6.32
24777,7.644862697,12.3,0.29,0.75
24778,7.645171243,20.0,11.96,5.17
24779,7.64547979,8.91,-18.16,7.59
24780,7.645788337,16.41,-13.88,0.83
24781,7.646096884,9.05,-8.65,3.76
24782,7.64640543,5.95,-27.5,0.95
24783,7.646713977,16.76,1.44,-1.01
24784,7.647022524,5.03,-9.43,2.21
24785,7.647331071,9.89,-12.93,-3.82
24786,7.647639617,13.8,13.88,-1.44
24787,7.647948164,4.08,-12.24,1.15
24788,7.648256711,13.28,3.05,-3.19
24789,7.648565258,10.12,10.2,0.09
24790,7.648873804,6.35,-15.35,-0.34
24791,7.649182351,14.49,7.41,0.11
24792,7.649490898,10.26,-4.91,3.91
24793,7.649799445,10.06,-16.67,2.21
24794,7.650107991,9.02,-9.43,3.45
24795,7.650416538,8.16,-26.47,2.9
24796,7.650725085,11.61,-5.35,0.8
24797,7.651033632,7.01,-3.54,-0.26
24798,7.651342178,12.39,-14.08,-3.85
24799,7.651650725,9.6,13.02,-3.59
24800,7.651959272,3.08,8.85,-6.64
24801,7.652267819,14.03,13.48,-7.62
24802,7.652576365,5.55,27.48,-1.41
24803,7.652884912,4.28,14.51,-3.31
24804,7.653193459,12.7,22.91,-0.92
24805,7.653502006,2.5,18.97,3.82
24806,7.653810552,13.16,12.42,1.64
24807,7.654119099,14.8,15.98,6.21
24808,7.654427646,8.45,-4.34,4.14
24809,7.654736193,21.35,-1.44,2.1
24810,7.655044739,9.92,-11.01,8.54
24811,7.655353286,8.85,-24.26,1.35
24812,7.655661833,15.32,-2.67,-0.17
24813,7.65597038,3.25,-18.42,3.88
24814,7.656278926,14.74,-10.38,-2.93
24815,7.656587473,11.67,6.15,-0.46
24816,7.65689602,1.93,-16.5,-0.49
24817,7.657204566,16.96,9.43,-4.43
24818,7.657513113,8.62,4.37,0.95
24819,7.65782166,5.12,-14.31,-1.47
24820,7.658130207,14.74,13.19,-2.27
24821,7.658438753,7.87,-5.89,1.9
24822,7.6587473,12.16,-4.63,0.75
24823,7.659055847,12.99,1.03,4.02
24824,7.659364394,6.58,-27.36,4.68
24825,7.65967294,9.54,-6.84,1.58
24826,7.659981487,8.31,-12.96,1.67
24827,7.660290034,12.21,-23.71,0.8
24828,7.660598581,9.37,7.41,-0.63
24829,7.660907127,5.81,-1.67,-6.24
24830,7.661215674,13.51,1.03,-7.3
24831,7.661524221,4.83,19.86,-2.99
24832,7.661832768,7.27,18.11,-6.04
24833,7.662141314,12.16,23.94,-3.88
24834,7.662449861,0.26,15.61,0.09
24835,7.662758408,11.47,21.47,0.2
24836,7.663066955,12.01,23.08,5.43
24837,7.663375501,5.63,3.42,2.73
24838,7.663684048,17.96,16.18,2.27
24839,7.663992595,13.22,-2.27,7.93
24840,7.664301142,14.92,-19.66,2.93
24841,7.664609688,14.14,-1.38,3.65
24842,7.664918235,4.22,-23.42,3.65
24843,7.665226782,15.63,-12.65,-1.52
24844,7.665535329,9.46,-1.61,3.05
24845,7.665843875,5.14,-21.84,-1.06
24846,7.666152422,16.24,8.62,-3.99
24847,7.666460969,6.06,-0.14,1.75
24848,7.666769516,8.77,-10.84,-2.59
24849,7.667078062,13.08,13.16,-1.93
24850,7.667386609,5.09,-9.89,0.55
24851,7.667695156,12.79,1.06,-1.72
24852,7.668003703,11.55,5.83,2.24
24853,7.668312249,9.37,-18.94,2.24
24854,7.668620796,12.59,-2.73,2.93
24855,7.668929343,6.24,-20.15,5.32
24856,7.66923789,10.17,-22.91,1.44
24857,7.669546436,10.15,2.9,0.57
24858,7.669854983,9.37,-15.29,-0.78
24859,7.67016353,12.65,-3.91,-2.47
24860,7.670472077,3.39,14.43,-4.94
24861,7.670780623,10.72,7.19,-9.25
24862,7.67108917,11.44,16.3,-3.94
24863,7.671397717,1.01,18.48,-2.44
24864,7.671706264,12.36,25.18,-4.45
24865,7.67201481,5.63,20.64,1.52
24866,7.672323357,5.17,9.6,1.58
24867,7.672631904,17.62,23.11,4.34
24868,7.67294045,6.75,5.06,6.32
24869,7.673248997,16.3,-3.48,0.37
24870,7.673557544,18.25,2.99,6.81
24871,7.673866091,5.95,-22.07,6.84
24872,7.674174637,16.55,-9.14,-0.83
24873,7.674483184,7.99,-10.61,3.33
24874,7.674791731,7.04,-23.97,0.29
24875,7.675100278,16.81,7.04,-1.47
24876,7.675408824,4.14,-8.79,1.09
24877,7.675717371,11.01,-6.98,-4.45
24878,7.676025918,12.93,12.88,-1.12
24879,7.676334465,3.33,-14.92,0.63
24880,7.676643011,14.11,6.5,-3.48
24881,7.676951558,10.43,6.73,0.09
24882,7.677260105,6.09,-17.53,0.32
24883,7.677568652,14.97,9.14,1.55
24884,7.677877198,10.92,-8.77,5.06
24885,7.678185745,7.79,-21.7,2.99
24886,7.678494292,8.62,-8.71,2.27
24887,7.678802839,10.86,-22.13,1.81
24888,7.679111385,11.21,-5.66,1.35
24889,7.679419932,6.35,-3.28,-2.3
24890,7.679728479,11.38,-6.01,-7.21
24891,7.680037026,8.28,19.26,-4.14
24892,7.680345572,5.29,11.01,-5.4
24893,7.680654119,13.02,16.61,-6.61
24894,7.680962666,3.13,28.4,-1.26
24895,7.681271213,5.6,16.09,-1.87
24896,7.681579759,13.34,24.03,2.1
24897,7.681888306,4.63,14.4,4.74
24898,7.682196853,14.11,10.58,1.06
24899,7.6825054,15.61,12.88,6.27
24900,7.682813946,12.1,-13.05,4.97
24901,7.683122493,17.79,-5.37,2.87
24902,7.68343104,6.87,-13.05,6.41
24903,7.683739587,11.44,-24.72,-0.43
24904,7.684048133,13.62,-1.06,1.09
24905,7.68435668,3.68,-17.01,2.96
24906,7.684665227,15.63,-6.15,-4.43
24907,7.684973774,9.83,7.87,0.14
24908,7.68528232,4.02,-15.38,-0.32
24909,7.685590867,15.92,9.0,-3.71
24910,7.685899414,6.96,3.16,1.01
24911,7.686207961,7.87,-10.26,-1.81
24912,7.686516507,13.85,9.69,-0.66
24913,7.686825054,7.16,-10.2,2.47
24914,7.687133601,12.62,-5.92,1.15
24915,7.687442147,11.24,-8.48,5.26
24916,7.687750694,7.36,-29.8,3.97
24917,7.688059241,9.8,-4.54,0.37
24918,7.688367788,8.51,-10.72,0.75
24919,7.688676334,13.57,-15.26,-0.34
24920,7.688984881,7.19,10.03,-2.24
24921,7.689293428,5.4,4.05,-8.19
24922,7.689601975,14.2,11.18,-6.96
24923,7.689910521,3.62,19.89,-1.87
24924,7.690219068,8.48,19.2,-5.52
24925,7.690527615,10.86,24.4,-2.16
24926,7.690836162,-0.57,12.65,1.26
24927,7.691144708,14.94,22.02,1.55
24928,7.691453255,12.21,16.81,6.81
24929,7.691761802,6.81,-3.88,1.93
24930,7.692070349,20.55,11.5,2.64
24931,7.692378895,11.52,-10.95,9.11
24932,7.692687442,13.22,-21.87,1.93
24933,7.692995989,12.3,-2.47,2.01
24934,7.693304536,3.51,-23.39,2.82
24935,7.693613082,17.3,-6.55,-1.61
24936,7.693921629,9.02,-0.78,1.9
24937,7.694230176,4.43,-17.82,-2.41
24938,7.694538723,16.35,11.78,-3.59
24939,7.694847269,6.5,-1.67,1.7
24940,7.695155816,9.0,-6.93,-2.76
24941,7.695464363,12.47,10.95,-1.9
24942,7.69577291,5.63,-10.75,0.52
24943,7.696081456,13.57,2.39,-0.49
24944,7.696390003,12.79,2.33,3.16
24945,7.69669855,7.59,-18.39,3.33
24946,7.697007097,8.33,-9.77,3.13
24947,7.697315643,9.71,-18.22,3.19
24948,7.69762419,12.79,-11.73,1.75
24949,7.697932737,6.35,-6.06,0.75
24950,7.698241284,10.81,-12.04,-4.22
24951,7.69854983,13.16,8.22,-4.45
24952,7.698858377,1.03,7.5,-4.8
24953,7.699166924,12.27,14.8,-8.48
24954,7.699475471,10.17,28.19,-2.96
24955,7.699784017,-0.17,11.47,-2.18
24956,7.700092564,13.91,25.49,-2.39
24957,7.700401111,6.06,24.72,4.34
24958,7.700709658,6.84,6.87,2.16
24959,7.701018204,18.02,21.9,4.05
24960,7.701326751,8.91,1.38,6.24
24961,7.701635298,18.77,-8.62,1.75
24962,7.701943844,14.54,-2.21,7.1
24963,7.702252391,5.06,-25.18,3.74
24964,7.702560938,17.07,-7.64,-1.67
24965,7.702869485,6.21,-10.89,4.28
24966,7.703178031,8.65,-21.61,-1.21
24967,7.703486578,16.24,8.54,-2.41
24968,7.703795125,2.7,-10.23,1.38
24969,7.704103672,12.47,-3.08,-3.82
24970,7.704412218,12.3,12.9,-0.43
24971,7.704720765,3.56,-15.55,0.26
24972,7.705029312,14.54,6.61,-2.85
24973,7.705337859,9.71,4.63,1.55
24974,7.705646405,9.02,-13.13,0.89
24975,7.705954952,14.6,2.27,2.64
24976,7.706263499,7.13,-21.24,5.55
24977,7.706572046,8.33,-20.0,1.75
24978,7.706880592,8.79,-6.09,1.09
24979,7.707189139,12.16,-16.5,0.92
24980,7.707497686,11.81,-1.67,-0.14
24981,7.707806233,2.9,0.17,-4.6
24982,7.708114779,13.36,6.18,-8.39
24983,7.708423326,8.88,17.79,-3.33
24984,7.708731873,2.36,11.29,-4.57
24985,7.70904042,14.57,27.13,-5.52
24986,7.709348966,2.18,21.21,0.2
24987,7.709657513,6.35,11.96,-0.23
24988,7.70996606,16.35,26.1,3.99
24989,7.710274607,3.51,6.41,4.86
24990,7.710583153,16.64,7.3,0.75
24991,7.7108917,17.04,5.89,7.3
24992,7.711200247,9.02,-20.55,5.26
24993,7.711508794,17.42,-3.19,1.75
24994,7.71181734,6.09,-16.21,4.74
24995,7.712125887,10.55,-23.85,-0.86
24996,7.712434434,14.28,4.54,0.83
24997,7.712742981,3.13,-16.61,1.15
24998,7.713051527,15.17,-1.7,-4.89
24999,7.713360074,10.09,9.6,0.26
25000,7.713668621,3.85,-16.76,-0.89
25001,7.713977168,15.38,10.84,-3.36
25002,7.714285714,8.08,1.98,0.66
25003,7.714594261,8.05,-11.18,-1.47
25004,7.714902808,13.19,9.23,0.98
25005,7.715211355,10.61,-10.78,3.42
25006,7.715519901,11.61,-6.93,2.56
25007,7.715828448,7.1,-14.63,4.86
25008,7.716136995,9.92,-29.66,2.33
25009,7.716445542,10.26,4.34,1.09
25010,7.716754088,7.41,-8.97,-0.29
25011,7.717062635,13.85,-16.64,-3.59
25012,7.717371182,4.94,16.81,-3.76
25013,7.717679728,7.07,9.51,-8.42
25014,7.717988275,14.51,10.46,-6.35
25015,7.718296822,1.18,22.53,-1.35
25016,7.718605369,9.2,21.38,-4.57
25017,7.718913915,10.17,22.47,0.29
25018,7.719222462,1.98,13.45,3.16
25019,7.719531009,16.64,20.15,2.44
25020,7.719839556,10.32,12.44,6.84
25021,7.720148102,11.55,-4.97,2.18
25022,7.720456649,21.44,4.86,4.11
25023,7.720765196,7.24,-16.7,8.33
25024,7.721073743,13.65,-18.94,-0.23
25025,7.721382289,12.3,-3.85,1.9
25026,7.721690836,3.36,-24.17,2.62
25027,7.721999383,16.93,-1.09,-2.93
25028,7.72230793,8.02,0.11,0.98
25029,7.722616476,5.63,-16.44,-2.13
25030,7.722925023,15.69,13.28,-3.08
25031,7.72323357,5.4,-5.81,1.38
25032,7.723542117,9.69,-4.08,-2.53
25033,7.723850663,12.65,12.44,-0.89
25034,7.72415921,6.04,-17.24,1.29
25035,7.724467757,13.8,5.03,0.63
25036,7.724776304,12.27,-4.02,4.68
25037,7.72508485,8.33,-30.46,3.85
25038,7.725393397,9.6,-0.03,2.07
25039,7.725701944,7.96,-21.07,1.78
25040,7.726010491,11.87,-19.28,0.72
25041,7.726319037,8.42,13.65,-0.86
25042,7.726627584,8.42,-7.47,-6.58
25043,7.726936131,11.38,4.97,-5.78
25044,7.727244678,4.43,22.73,-3.94
25045,7.727553224,10.66,15.81,-7.04
25046,7.727861771,8.02,22.22,-2.44
25047,7.728170318,1.78,16.21,-0.86
25048,7.728478865,13.08,23.74,0.34
25049,7.728787411,7.73,17.7,5.43
25050,7.729095958,9.71,3.79,1.58
25051,7.729404505,17.36,16.01,4.43
25052,7.729713052,10.84,-7.5,7.07
25053,7.730021598,17.7,-13.51,2.01
25054,7.730330145,10.69,-5.89,5.75
25055,7.730638692,5.92,-24.86,2.01
25056,7.730947239,16.64,-4.02,-1.21
25057,7.731255785,6.06,-9.71,3.68
25058,7.731564332,9.89,-16.32,-3.05
25059,7.731872879,14.14,11.29,-2.44
25060,7.732181425,3.48,-9.89,1.18
25061,7.732489972,13.77,0.98,-3.99
25062,7.732798519,10.38,9.89,-0.46
25063,7.733107066,4.25,-15.69,-0.43
25064,7.733415612,15.12,9.8,-1.87
25065,7.733724159,10.12,-0.52,2.56
25066,7.734032706,9.86,-14.37,1.55
25067,7.734341253,12.24,-0.43,3.94
25068,7.734649799,6.93,-26.15,4.94
25069,7.734958346,9.89,-13.97,1.26
25070,7.735266893,8.54,-5.63,1.18
25071,7.73557544,11.81,-20.58,-0.8
25072,7.735883986,11.09,7.62,-1.78
25073,7.736192533,3.42,6.09,-6.06
25074,7.73650108,12.47,4.43,-9.17
25075,7.736809627,7.87,25.58,-2.59
25076,7.737118173,3.82,17.07,-3.91
25077,7.73742672,12.47,22.62,-4.11
25078,7.737735267,2.33,21.35,1.84
25079,7.738043814,9.2,14.94,1.21
25080,7.73835236,15.69,22.68,5.37
25081,7.738660907,6.29,2.96,4.51
25082,7.738969454,18.65,3.59,1.06
25083,7.739278001,15.55,-1.72,8.39
25084,7.739586547,9.4,-24.34,4.2
25085,7.739895094,15.12,-5.52,0.43
25086,7.740203641,5.03,-16.67,4.08
25087,7.740512188,12.16,-18.62,-1.26
25088,7.740820734,13.85,4.94,0.17
25089,7.741129281,3.39,-15.4,0.2
25090,7.741437828,14.08,1.84,-4.4
25091,7.741746375,9.77,9.08,0.63
25092,7.742054921,5.63,-14.46,-0.8
25093,7.742363468,14.05,9.43,-2.64
25094,7.742672015,7.56,-0.37,0.92
25095,7.742980562,9.71,-9.54,-0.46
25096,7.743289108,13.51,6.7,2.21
25097,7.743597655,8.51,-17.45,4.11
25098,7.743906202,9.23,-15.58,2.7
25099,7.744214749,8.97,-8.05,3.19
25100,7.744523295,11.75,-21.27,1.52
25101,7.744831842,9.17,-8.65,0.83
25102,7.745140389,8.16,-4.57,-2.82
25103,7.745448936,13.42,0.98,-5.49
25104,7.745757482,3.59,13.88,-3.91
25105,7.746066029,8.71,12.62,-7.56
25106,7.746374576,13.62,19.11,-5.17
25107,7.746683122,-0.4,20.38,-1.12
25108,7.746991669,10.46,22.79,-2.82
25109,7.747300216,10.29,21.27,2.85
25110,7.747608763,3.16,9.23,3.25
25111,7.747917309,17.88,19.69,2.33
25112,7.748225856,11.9,4.8,7.16
25113,7.748534403,13.94,-12.42,2.59
25114,7.74884295,17.5,0.6,4.66
25115,7.749151496,5.09,-20.72,6.5
25116,7.749460043,15.69,-16.87,-1.49
25117,7.74976859,10.06,-4.45,2.41
25118,7.750077137,3.48,-22.04,1.12
25119,7.750385683,17.91,4.2,-3.91
25120,7.75069423,6.55,-0.8,1.12
25121,7.751002777,6.78,-12.93,-2.7
25122,7.751311324,15.26,13.91,-2.76
25123,7.75161987,5.12,-6.78,1.26
25124,7.751928417,11.27,-1.21,-2.7
25125,7.752236964,11.93,9.77,0.09
25126,7.752545511,7.24,-15.2,1.81
25127,7.752854057,14.26,3.48,1.72
25128,7.753162604,9.77,-10.63,5.55
25129,7.753471151,7.36,-31.7,2.96
25130,7.753779698,8.79,-1.78,1.18
25131,7.754088244,10.89,-10.63,1.15
25132,7.754396791,13.22,-18.42,-0.17
25133,7.754705338,4.22,2.76,-2.82
25134,7.755013885,10.23,9.77,-8.59
25135,7.755322431,11.75,12.7,-5.35
25136,7.755630978,1.49,12.93,-2.87
25137,7.755939525,12.9,25.78,-6.29
25138,7.756248072,6.27,24.4,-0.98
25139,7.756556618,1.72,11.78,0.66
25140,7.756865165,17.13,27.22,2.21
25141,7.757173712,6.38,12.5,6.21
25142,7.757482259,11.58,2.64,0.98
25143,7.757790805,20.49,14.31,4.89
25144,7.758099352,8.74,-17.22,7.7
25145,7.758407899,16.41,-13.59,1.26
25146,7.758716446,10.12,-6.93,4.02
25147,7.759024992,5.66,-27.56,1.32
25148,7.759333539,16.81,-0.55,-0.98
25149,7.759642086,5.46,-9.23,2.39
25150,7.759950633,9.43,-14.03,-3.62
25151,7.760259179,14.23,12.96,-1.75
25152,7.760567726,4.14,-10.92,1.03
25153,7.760876273,12.88,2.21,-3.28
25154,7.76118482,10.61,9.97,-0.06
25155,7.761493366,5.89,-14.8,-0.29
25156,7.761801913,13.8,6.93,-0.29
25157,7.76211046,10.72,-3.88,3.51
25158,7.762419006,10.69,-15.92,2.36
25159,7.762727553,9.66,-7.93,3.99
25160,7.7630361,8.1,-26.38,3.31
25161,7.763344647,10.49,-9.02,0.63
25162,7.763653193,6.98,-2.79,0.2
25163,7.76396174,13.48,-13.71,-3.05
25164,7.764270287,9.23,9.05,-3.45
25165,7.764578834,2.53,9.92,-6.84
25166,7.76488738,15.0,13.08,-8.16
25167,7.765195927,5.29,23.65,-1.55
25168,7.765504474,3.94,16.21,-3.42
25169,7.765813021,13.42,23.6,-1.93
25170,7.766121567,1.29,17.45,3.51
25171,7.766430114,13.13,14.2,1.75
25172,7.766738661,15.38,17.07,6.21
25173,7.767047208,6.58,-4.08,4.4
25174,7.767355754,22.1,1.21,1.67
25175,7.767664301,11.06,-9.05,8.79
25176,7.767972848,8.08,-25.06,2.3
25177,7.768281395,16.24,-2.1,-0.52
25178,7.768589941,2.85,-18.39,3.82
25179,7.768898488,14.17,-13.05,-2.53
25180,7.769207035,12.79,6.44,-0.55
25181,7.769515582,1.38,-16.61,-0.29
25182,7.769824128,16.76,8.02,-4.6
25183,7.770132675,9.05,5.63,0.78
25184,7.770441222,4.48,-15.26,-1.01
25185,7.770749769,15.26,13.02,-2.39
25186,7.771058315,8.08,-4.63,1.58
25187,7.771366862,11.27,-5.72,0.43
25188,7.771675409,13.68,3.54,3.68
25189,7.771983956,7.04,-25.67,4.91
25190,7.772292502,8.74,-7.99,1.87
25191,7.772601049,8.65,-11.73,1.78
25192,7.772909596,12.42,-26.12,1.03
25193,7.773218143,9.11,4.57,0.0
25194,7.773526689,6.55,-1.15,-5.55
25195,7.773835236,13.36,-1.12,-7.47
25196,7.774143783,3.99,19.26,-3.13
25197,7.77445233,8.19,18.59,-6.04
25198,7.774760876,12.56,21.99,-4.43
25199,7.775069423,-0.69,16.93,-0.23
25200,7.77537797,11.78,23.31,-0.49
25201,7.775686517,11.44,22.85,5.06
25202,7.775995063,4.37,4.31,3.22
25203,7.77630361,19.2,17.56,1.87
25204,7.776612157,13.11,-0.09,7.76
25205,7.776920703,14.0,-18.77,3.31
25206,7.77722925,15.52,-1.38,3.74
25207,7.777537797,4.14,-23.25,4.34
25208,7.777846344,15.23,-14.71,-1.64
25209,7.77815489,9.86,-1.84,2.73
25210,7.778463437,4.86,-21.53,-0.37
25211,7.778771984,16.78,7.13,-4.28
25212,7.779080531,5.83,0.14,1.52
25213,7.779389077,8.31,-10.78,-2.39
25214,7.779697624,14.03,13.25,-2.16
25215,7.780006171,4.94,-9.6,0.92
25216,7.780314718,12.24,0.95,-1.84
25217,7.780623264,11.5,6.87,1.78
25218,7.780931811,9.57,-18.39,2.24
25219,7.781240358,13.42,-0.83,2.85
25220,7.781548905,5.92,-20.46,5.63
25221,7.781857451,9.63,-26.21,1.49
25222,7.782165998,10.26,5.0,0.43
25223,7.782474545,9.17,-15.03,-0.2
25224,7.782783092,13.25,-7.87,-2.1
25225,7.783091638,3.59,14.4,-4.63
25226,7.783400185,10.2,5.92,-9.37
25227,7.783708732,11.81,14.66,-4.31
25228,7.784017279,0.92,19.72,-2.21
25229,7.784325825,12.62,24.2,-5.0
25230,7.784634372,5.69,20.66,0.92
25231,7.784942919,4.17,10.75,1.55
25232,7.785251466,18.05,23.28,3.97
25233,7.785560012,5.98,7.33,6.61
25234,7.785868559,15.29,-1.67,0.32
25235,7.786177106,19.69,4.54,6.18
25236,7.786485653,5.75,-21.5,7.53
25237,7.786794199,16.55,-10.55,-0.43
25238,7.787102746,8.48,-10.09,3.16
25239,7.787411293,6.01,-25.41,0.52
25240,7.78771984,17.68,5.69,-1.44
25241,7.788028386,4.51,-8.33,1.38
25242,7.788336933,10.0,-8.77,-4.45
25243,7.78864548,13.59,14.05,-1.52
25244,7.788954027,3.51,-14.2,0.92
25245,7.789262573,13.68,5.81,-3.39
25246,7.78957112,10.55,7.87,-0.14
25247,7.789879667,5.86,-18.39,0.23
25248,7.790188214,15.26,11.78,1.24
25249,7.79049676,11.87,-7.7,4.86
25250,7.790805307,8.19,-22.96,3.19
25251,7.791113854,8.1,-4.45,2.76
25252,7.7914224,10.03,-26.33,2.01
25253,7.791730947,11.32,-10.09,1.41
25254,7.792039494,6.61,1.87,-1.52
25255,7.792348041,11.18,-9.43,-6.87
25256,7.792656587,8.82,15.32,-4.34
25257,7.792965134,5.2,11.98,-5.52
25258,7.793273681,12.96,13.82,-7.27
25259,7.793582228,3.79,29.54,-1.47
25260,7.793890774,5.17,16.87,-2.04
25261,7.794199321,13.13,22.82,1.12
25262,7.794507868,3.97,16.84,4.91
25263,7.794816415,13.8,10.49,1.52
25264,7.795124961,15.81,15.17,6.06
25265,7.795433508,10.78,-9.2,5.0
25266,7.795742055,19.2,-6.15,2.59
25267,7.796050602,8.08,-11.35,7.07
25268,7.796359148,9.92,-24.63,0.2
25269,7.796667695,14.77,-2.64,0.14
25270,7.796976242,3.45,-16.32,3.28
25271,7.797284789,14.51,-8.74,-3.79
25272,7.797593335,11.29,7.07,-0.29
25273,7.797901882,3.39,-14.89,-0.14
25274,7.798210429,15.58,8.1,-3.79
25275,7.798518976,7.73,4.28,1.12
25276,7.798827522,7.04,-10.89,-1.44
25277,7.799136069,13.91,9.86,-1.21
25278,7.799444616,7.19,-8.97,2.36
25279,7.799753163,13.11,-4.31,1.12
25280,7.800061709,12.33,-5.17,5.06
25281,7.800370256,6.18,-32.13,4.28
25282,7.800678803,9.43,-5.6,0.55
25283,7.80098735,8.88,-8.56,1.06
25284,7.801295896,13.34,-18.82,-0.03
25285,7.801604443,7.99,8.28,-1.75
25286,7.80191299,5.09,3.1,-7.7
25287,7.802221537,14.2,8.59,-7.47
25288,7.802530083,3.97,20.72,-2.01
25289,7.80283863,7.59,17.62,-5.72
25290,7.803147177,11.93,23.94,-3.05
25291,7.803455724,-0.75,15.09,1.32
25292,7.80376427,13.88,20.92,1.09
25293,7.804072817,12.82,18.14,6.38
25294,7.804381364,4.89,-1.38,2.56
25295,7.804689911,20.61,12.85,2.33
25296,7.804998457,13.36,-8.36,9.14
25297,7.805307004,12.21,-22.93,2.44
25298,7.805615551,13.16,-1.41,2.16
25299,7.805924098,3.62,-22.22,3.36
25300,7.806232644,16.55,-10.29,-1.93
25301,7.806541191,10.35,0.57,1.67
25302,7.806849738,3.56,-18.65,-1.75
25303,7.807158284,16.24,9.17,-4.08
25304,7.807466831,7.3,0.89,1.44
25305,7.807775378,7.76,-9.43,-2.47
25306,7.808083925,12.88,10.84,-1.95
25307,7.808392471,6.52,-8.16,0.72
25308,7.808701018,12.65,0.26,-0.78
25309,7.809009565,12.27,3.62,2.79
25310,7.809318112,8.42,-18.65,3.28
25311,7.809626658,9.25,-8.31,3.51
25312,7.809935205,9.69,-15.49,3.59
25313,7.810243752,12.04,-19.03,1.21
25314,7.810552299,5.83,-5.78,1.15
25315,7.810860845,11.58,-7.36,-3.22
25316,7.811169392,13.28,2.5,-4.66
25317,7.811477939,-0.17,7.76,-4.74
25318,7.811786486,13.25,16.21,-8.71
25319,7.812095032,11.06,23.54,-3.39
25320,7.812403579,-1.38,12.88,-1.98
25321,7.812712126,14.51,26.7,-3.36
25322,7.813020673,5.81,22.85,3.62
25323,7.813329219,5.43,7.85,2.44
25324,7.813637766,19.26,23.42,3.85
25325,7.813946313,7.82,2.13,6.47
25326,7.81425486,17.42,-8.19,1.38
25327,7.814563406,16.78,0.26,6.93
25328,7.814871953,4.91,-24.14,5.12
25329,7.8151805,16.96,-9.0,-1.67
25330,7.815489047,7.13,-10.29,3.99
25331,7.815797593,7.3,-23.25,-0.4
25332,7.81610614,17.07,8.71,-2.59
25333,7.816414687,3.39,-8.62,1.35
25334,7.816723234,10.92,-5.78,-3.94
25335,7.81703178,13.08,14.17,-1.01
25336,7.817340327,3.71,-15.55,0.6
25337,7.817648874,13.65,5.0,-2.99
25338,7.817957421,10.17,7.1,1.01
25339,7.818265967,8.42,-16.24,0.86
25340,7.818574514,14.69,4.05,2.47
25341,7.818883061,8.19,-16.53,5.75
25342,7.819191608,7.62,-25.49,2.21
25343,7.819500154,8.59,-3.56,1.49
25344,7.819808701,12.88,-13.71,1.09
25345,7.820117248,11.7,-8.94,0.03
25346,7.820425795,2.87,1.78,-3.68
25347,7.820734341,13.82,7.3,-8.54
25348,7.821042888,8.77,13.42,-3.94
25349,7.821351435,1.52,12.82,-4.22
25350,7.821659981,15.63,27.42,-6.27
25351,7.821968528,2.85,19.51,-0.34
25352,7.822277075,4.51,12.16,-0.23
25353,7.822585622,16.7,27.65,3.1
25354,7.822894168,3.33,7.33,5.14
25355,7.823202715,15.2,6.61,0.86
25356,7.823511262,18.11,9.48,6.81
25357,7.823819809,8.88,-19.89,5.81
25358,7.824128355,17.82,-5.6,1.72
25359,7.824436902,6.93,-12.76,5.29
25360,7.824745449,9.05,-25.26,-0.26
25361,7.825053996,15.38,2.9,0.26
25362,7.825362542,3.88,-13.8,1.9
