,Time,A1,A2,A3
23789,7.340018513,12.3,-3.68,2.41
23790,7.34032706,4.22,-22.07,2.01
23791,7.340635606,15.81,-5.23,-3.31
23792,7.340944153,7.36,-1.35,1.15
23793,7.3412527,7.39,-15.35,-0.52
23794,7.341561247,14.31,6.61,-2.07
23795,7.341869793,3.91,-8.54,0.09
23796,7.34217834,10.49,-5.32,-1.7
23797,7.342486887,12.33,6.24,0.57
23798,7.342795434,8.1,-18.22,0.86
23799,7.34310398,13.71,-4.71,2.27
23800,7.343412527,8.56,-15.52,5.58
23801,7.343721074,10.52,-26.07,1.44
23802,7.34402962,11.04,4.83,0.57
23803,7.344338167,8.16,-9.43,1.29
23804,7.344646714,12.7,-7.01,-1.21
23805,7.344955261,2.59,16.15,-4.54
23806,7.345263807,8.79,4.89,-8.97
23807,7.345572354,14.4,11.35,-5.03
23808,7.345880901,0.46,18.11,-2.93
23809,7.346189448,12.21,18.39,-6.32
23810,7.346497994,7.93,21.12,-1.72
23811,7.346806541,-0.11,12.19,0.49
23812,7.347115088,16.3,19.4,3.16
23813,7.347423635,6.73,12.93,6.55
23814,7.347732181,10.17,5.98,1.64
23815,7.348040728,19.89,10.78,5.55
23816,7.348349275,10.0,-14.83,8.05
23817,7.348657822,18.08,-8.39,2.24
23818,7.348966368,10.92,-6.38,4.31
23819,7.349274915,6.81,-26.76,1.12
23820,7.349583462,17.59,3.88,-1.18
23821,7.349892009,5.12,-7.13,1.58
23822,7.350200555,9.71,-16.9,-4.14
23823,7.350509102,13.05,11.47,-2.33
23824,7.350817649,2.21,-16.04,0.32
23825,7.351126196,14.14,-1.84,-3.85
23826,7.351434742,11.24,11.87,-0.46
23827,7.351743289,4.66,-21.44,0.34
23828,7.352051836,15.86,7.79,0.06
23829,7.352360383,12.44,4.71,4.25
23830,7.352668929,9.0,-24.89,4.28
23831,7.352977476,8.74,-10.86,3.54
23832,7.353286023,8.54,-18.74,2.3
23833,7.35359457,12.67,-10.98,1.61
23834,7.353903116,6.67,-4.66,-0.52
23835,7.354211663,9.14,-15.32,-6.12
23836,7.35452021,10.06,10.75,-5.83
23837,7.354828757,4.28,12.53,-6.73
23838,7.355137303,12.79,9.48,-7.73
23839,7.35544585,5.69,29.46,-2.59
23840,7.355754397,3.79,19.05,-2.67
23841,7.356062944,12.73,21.12,0.03
23842,7.35637149,1.81,27.94,4.68
23843,7.356680037,10.95,16.67,2.96
23844,7.356988584,15.92,16.84,6.15
23845,7.357297131,7.76,7.21,4.68
23846,7.357605677,21.07,4.4,2.18
23847,7.357914224,14.14,-8.42,6.96
23848,7.358222771,9.57,-25.78,1.64
23849,7.358531317,16.12,-7.3,0.55
23850,7.358839864,4.63,-17.62,3.97
23851,7.359148411,12.53,-17.13,-2.21
23852,7.359456958,12.65,0.78,-0.11
23853,7.359765504,3.22,-18.11,0.92
23854,7.360074051,14.89,1.72,-2.73
23855,7.360382598,7.79,2.41,0.57
23856,7.360691145,5.81,-16.15,-1.21
23857,7.360999691,14.54,8.48,-1.21
23858,7.361308238,6.01,-10.86,1.03
23859,7.361616785,12.21,-9.2,-0.17
23860,7.361925332,14.08,2.44,4.6
23861,7.362233878,7.16,-34.6,4.4
23862,7.362542425,11.32,-8.25,0.2
23863,7.362850972,8.91,2.73,1.38
23864,7.363159519,12.42,-20.29,1.32
23865,7.363468065,7.5,10.35,-1.12
23866,7.363776612,3.22,7.27,-7.47
23867,7.364085159,14.86,0.86,-7.64
23868,7.364393706,4.51,22.88,-2.44
23869,7.364702252,8.19,14.34,-6.09
23870,7.365010799,13.19,14.69,-5.0
23871,7.365319346,-2.85,20.75,-0.78
23872,7.365627893,12.85,21.04,0.0
23873,7.365936439,11.29,14.74,5.49
23874,7.366244986,2.01,5.12,3.36
23875,7.366553533,19.89,19.77,2.87
23876,7.36686208,12.36,-0.92,8.36
23877,7.367170626,14.6,-16.32,3.85
23878,7.367479173,17.07,2.36,4.54
23879,7.36778772,4.51,-21.64,4.37
23880,7.368096267,17.73,-11.27,-1.49
23881,7.368404813,10.12,0.26,2.18
23882,7.36871336,3.76,-23.71,-1.41
23883,7.369021907,17.01,7.9,-4.51
23884,7.369330454,4.89,-1.61,0.66
23885,7.369639,7.96,-18.54,-3.22
23886,7.369947547,13.36,12.33,-2.5
23887,7.370256094,4.31,-10.46,0.69
23888,7.370564641,13.48,-4.08,-1.29
23889,7.370873187,12.36,11.38,1.84
23890,7.371181734,9.43,-18.85,3.33
23891,7.371490281,13.08,-6.47,4.63
23892,7.371798828,7.41,-12.47,4.83
23893,7.372107374,10.38,-27.13,1.12
23894,7.372415921,8.56,-3.68,1.18
23895,7.372724468,9.54,-9.08,-1.38
23896,7.373033015,12.04,-5.78,-4.77
23897,7.373341561,1.26,10.23,-6.67
23898,7.373650108,11.87,8.22,-9.25
23899,7.373958655,11.87,18.51,-4.48
23900,7.374267201,-0.32,19.95,-2.67
23901,7.374575748,12.93,22.5,-3.68
23902,7.374884295,5.4,27.36,1.67
23903,7.375192842,3.16,16.55,3.1
23904,7.375501388,17.42,21.07,5.46
23905,7.375809935,6.9,13.62,6.01
23906,7.376118482,14.54,6.38,1.55
23907,7.376427029,20.29,6.27,6.18
23908,7.376735575,9.63,-20.89,5.12
23909,7.377044122,16.58,-13.31,0.23
23910,7.377352669,8.88,-10.17,4.02
23911,7.377661216,7.33,-25.87,0.09
23912,7.377969762,16.15,-1.12,-1.18
23913,7.378278309,4.6,-12.04,1.98
23914,7.378586856,10.12,-11.41,-2.73
23915,7.378895403,13.36,10.15,-0.8
23916,7.379203949,3.99,-17.13,0.46
23917,7.379512496,12.24,-0.29,-2.33
23918,7.379821043,9.08,5.26,0.29
23919,7.38012959,7.39,-19.03,-0.57
23920,7.380438136,15.43,4.28,1.38
23921,7.380746683,8.74,-15.92,5.4
23922,7.38105523,9.2,-27.27,2.47
23923,7.381363777,10.89,3.74,1.21
23924,7.381672323,11.41,-12.59,1.67
23925,7.38198087,11.58,-10.17,1.44
23926,7.382289417,2.85,7.96,-3.02
23927,7.382597964,11.18,3.79,-8.36
23928,7.38290651,9.48,11.98,-4.48
23929,7.383215057,3.65,10.92,-4.54
23930,7.383523604,15.38,16.9,-7.07
23931,7.383832151,2.67,23.19,-2.87
23932,7.384140697,4.74,13.28,-1.81
23933,7.384449244,14.26,18.71,2.1
23934,7.384757791,0.75,14.57,4.57
23935,7.385066338,14.31,13.59,2.27
23936,7.385374884,15.46,10.63,6.64
23937,7.385683431,9.28,-7.21,5.12
23938,7.385991978,21.27,1.72,4.02
23939,7.386300525,9.08,-12.9,6.98
23940,7.386609071,11.87,-20.38,0.14
23941,7.386917618,14.94,0.09,1.09
23942,7.387226165,3.31,-18.97,2.07
23943,7.387534712,16.21,-3.28,-4.45
23944,7.387843258,8.71,3.36,-0.57
23945,7.388151805,2.7,-22.56,-1.49
23946,7.388460352,16.47,9.08,-3.88
23947,7.388768898,6.58,0.43,0.4
23948,7.389077445,7.82,-15.92,-1.81
23949,7.389385992,13.68,9.94,-0.11
23950,7.389694539,9.4,-5.35,2.5
23951,7.390003085,13.82,-5.58,2.56
23952,7.390311632,8.02,-11.9,6.35
23953,7.390620179,8.94,-28.57,3.39
23954,7.390928726,11.55,0.8,0.52
23955,7.391237272,7.39,-8.74,1.49
23956,7.391545819,13.65,-22.62,-1.32
23957,7.391854366,4.2,6.67,-5.12
23958,7.392162913,5.92,9.25,-9.46
23959,7.392471459,15.66,7.41,-6.84
23960,7.392780006,1.12,16.81,-2.99
23961,7.393088553,9.8,22.36,-5.4
23962,7.3933971,10.89,24.26,-1.7
23963,7.393705646,-1.64,17.85,1.55
23964,7.394014193,14.69,26.27,3.71
23965,7.39432274,9.63,19.37,7.16
23966,7.394631287,6.9,6.58,2.27
23967,7.394939833,21.24,18.28,4.08
23968,7.39524838,12.9,-6.35,7.27
23969,7.395556927,15.61,-17.96,1.49
23970,7.395865474,13.68,-6.21,3.56
23971,7.39617402,5.35,-26.35,2.27
23972,7.396482567,15.55,-9.34,-1.41
23973,7.396791114,8.33,-6.04,2.44
23974,7.397099661,6.67,-21.04,-1.55
23975,7.397408207,14.97,7.13,-2.36
23976,7.397716754,5.26,-8.08,1.26
23977,7.398025301,9.02,-9.54,-2.07
23978,7.398333848,12.16,9.89,-0.98
23979,7.398642394,5.26,-17.3,-0.14
23980,7.398950941,12.56,-2.39,-0.52
23981,7.399259488,13.16,2.59,3.25
23982,7.399568035,9.94,-22.79,3.45
23983,7.399876581,9.74,-11.81,2.9
23984,7.400185128,8.65,-17.5,1.81
23985,7.400493675,13.08,-8.25,1.52
23986,7.400802222,7.19,8.94,1.24
23987,7.401110768,7.99,-6.09,-5.0
23988,7.401419315,11.27,5.46,-5.81
23989,7.401727862,2.76,14.2,-4.66
23990,7.402036409,12.9,13.36,-7.62
23991,7.402344955,8.94,22.02,-4.28
23992,7.402653502,0.46,11.9,-3.19
23993,7.402962049,13.68,19.72,-2.21
23994,7.403270595,4.05,22.53,3.1
23995,7.403579142,7.5,8.68,2.7
23996,7.403887689,16.7,15.29,5.23
23997,7.404196236,6.04,4.8,5.6
23998,7.404504782,19.49,0.26,3.19
23999,7.404813329,16.55,-4.11,8.05
24000,7.405121876,7.82,-20.55,3.68
24001,7.405430423,17.1,-4.37,0.32
24002,7.405738969,6.35,-14.89,3.85
24003,7.406047516,11.81,-14.63,-2.24
24004,7.406356063,13.42,7.3,-1.75
24005,7.40666461,1.52,-18.39,-0.14
24006,7.406973156,15.63,1.24,-4.48
24007,7.407281703,8.97,8.22,-0.69
24008,7.40759025,2.82,-23.68,-1.41
24009,7.407898797,15.89,8.88,-2.24
24010,7.408207343,8.08,2.39,1.72
24011,7.40851589,11.27,-13.74,0.69
24012,7.408824437,14.71,4.83,4.51
24013,7.409132984,7.24,-21.64,6.15
24014,7.40944153,11.01,-14.23,1.55
24015,7.409750077,7.73,-5.78,1.55
24016,7.410058624,11.09,-26.12,1.32
24017,7.410367171,10.06,3.76,-1.35
24018,7.410675717,3.13,7.01,-7.19
24019,7.410984264,13.65,-6.44,-8.91
24020,7.411292811,6.81,17.1,-4.02
24021,7.411601358,5.92,20.12,-5.6
24022,7.411909904,12.73,20.0,-4.71
24023,7.412218451,-0.37,24.95,-0.32
24024,7.412526998,9.89,22.91,0.78
24025,7.412835545,11.84,22.16,6.06
24026,7.413144091,2.76,13.97,4.37
24027,7.413452638,18.08,19.43,2.21
24028,7.413761185,14.66,6.93,7.47
24029,7.414069732,14.2,-12.5,3.36
24030,7.414378278,18.31,-2.9,2.93
24031,7.414686825,6.06,-21.96,4.4
24032,7.414995372,13.94,-20.49,-1.15
24033,7.415303919,11.64,-3.05,2.44
24034,7.415612465,4.57,-22.5,0.92
24035,7.415921012,15.15,-2.16,-3.71
24036,7.416229559,7.19,0.63,1.32
24037,7.416538106,7.39,-16.07,-0.6
24038,7.416846652,13.74,6.87,-2.07
24039,7.417155199,4.71,-8.19,-0.2
24040,7.417463746,10.35,-6.96,-1.32
24041,7.417772293,13.13,7.3,1.44
24042,7.418080839,9.54,-19.63,1.93
24043,7.418389386,11.47,-12.39,3.02
24044,7.418697933,8.19,-13.51,4.34
24045,7.419006479,12.33,-18.62,1.06
24046,7.419315026,10.61,4.68,1.55
24047,7.419623573,7.53,-9.05,-0.46
24048,7.41993212,11.04,-3.71,-3.94
24049,7.420240666,2.7,19.83,-4.89
24050,7.420549213,10.84,7.56,-8.19
24051,7.42085776,12.82,12.39,-5.17
24052,7.421166307,-0.09,20.55,-3.19
24053,7.421474853,12.79,18.31,-5.03
24054,7.4217834,6.87,19.83,0.03
24055,7.422091947,1.24,13.48,1.75
24056,7.422400494,16.96,16.58,4.05
24057,7.42270904,7.04,9.57,6.58
24058,7.423017587,12.76,5.17,2.21
24059,7.423326134,20.29,4.77,6.27
24060,7.423634681,8.79,-18.05,7.27
24061,7.423943227,17.27,-6.81,1.35
24062,7.424251774,10.06,-8.77,3.68
24063,7.424560321,6.73,-25.29,0.32
24064,7.424868868,17.36,6.04,-1.9
24065,7.425177414,4.63,-8.56,0.83
24066,7.425485961,9.74,-13.74,-4.11
24067,7.425794508,12.76,11.93,-2.13
24068,7.426103055,1.9,-18.51,-0.06
24069,7.426411601,14.31,-0.55,-3.45
24070,7.426720148,11.38,12.39,0.29
24071,7.427028695,5.89,-21.35,0.49
24072,7.427337242,16.09,7.5,1.15
24073,7.427645788,10.46,-0.43,5.98
24074,7.427954335,8.42,-30.61,3.97
24075,7.428262882,9.28,-6.78,1.87
24076,7.428571429,9.77,-13.57,1.93
24077,7.428879975,12.53,-15.09,1.26
24078,7.429188522,4.63,-1.29,-2.87
24079,7.429497069,9.71,-6.98,-8.33
24080,7.429805616,10.38,9.31,-5.78
24081,7.430114162,4.25,15.4,-5.43
24082,7.430422709,13.16,15.29,-6.81
24083,7.430731256,4.11,27.1,-2.21
24084,7.431039803,4.28,20.2,-1.35
24085,7.431348349,13.25,22.7,2.56
24086,7.431656896,2.01,22.33,5.49
24087,7.431965443,12.47,15.69,2.1
24088,7.43227399,16.21,16.64,6.29
24089,7.432582536,10.49,0.66,5.2
24090,7.432891083,21.24,-1.47,2.13
24091,7.43319963,10.66,-12.39,6.04
24092,7.433508176,10.29,-25.41,0.72
24093,7.433816723,15.52,-6.38,0.69
24094,7.43412527,3.54,-17.7,3.33
24095,7.434433817,13.36,-13.19,-3.08
24096,7.434742363,11.55,1.55,0.03
24097,7.43505091,4.05,-16.87,0.86
24098,7.435359457,14.77,1.98,-2.73
24099,7.435668004,6.78,0.23,0.26
24100,7.43597655,7.19,-12.33,-1.12
24101,7.436285097,13.59,5.81,-0.23
24102,7.436593644,7.1,-12.24,1.21
24103,7.436902191,13.36,-9.02,0.92
24104,7.437210737,11.38,-7.9,5.55
24105,7.437519284,8.31,-30.09,3.05
24106,7.437827831,11.55,-1.12,-0.26
24107,7.438136378,7.64,-0.92,1.44
24108,7.438444924,13.19,-14.0,-0.14
24109,7.438753471,5.4,12.36,-3.1
24110,7.439062018,4.14,7.59,-8.48
24111,7.439370565,16.27,6.93,-6.93
24112,7.439679111,2.5,20.75,-2.13
24113,7.439987658,8.91,16.3,-5.92
24114,7.440296205,12.5,17.1,-3.59
24115,7.440604752,-2.96,15.89,0.26
24116,7.440913298,14.51,21.47,1.72
24117,7.441221845,11.12,13.57,6.67
24118,7.441530392,3.94,2.39,2.76
24119,7.441838939,20.43,17.39,3.42
24120,7.442147485,12.7,-7.19,8.88
24121,7.442456032,15.38,-16.93,3.36
24122,7.442764579,14.31,-0.06,3.59
24123,7.443073126,4.51,-24.26,2.9
24124,7.443381672,17.79,-5.4,-1.55
24125,7.443690219,8.94,0.29,1.58
24126,7.443998766,4.89,-23.08,-2.67
24127,7.444307313,15.75,9.74,-3.88
24128,7.444615859,4.94,-3.82,0.69
24129,7.444924406,9.4,-14.17,-3.39
24130,7.445232953,12.42,11.35,-1.81
24131,7.4455415,4.71,-13.42,0.89
24132,7.445850046,14.28,-0.95,-0.57
24133,7.446158593,12.99,9.46,3.08
24134,7.44646714,8.74,-22.13,4.57
24135,7.446775687,9.94,-13.08,4.05
24136,7.447084233,8.22,-11.55,2.93
24137,7.44739278,13.51,-16.81,1.55
24138,7.447701327,7.07,-9.25,0.66
24139,7.448009873,7.7,-10.09,-4.71
24140,7.44831842,13.11,4.86,-6.15
24141,7.448626967,1.49,8.39,-6.27
24142,7.448935514,11.7,11.7,-8.68
24143,7.44924406,11.41,26.38,-3.59
24144,7.449552607,-1.01,16.55,-2.16
24145,7.449861154,13.11,24.0,-1.93
24146,7.450169701,5.58,29.86,4.08
24147,7.450478247,4.8,12.82,3.33
24148,7.450786794,17.96,19.83,5.14
24149,7.451095341,7.62,11.5,6.12
24150,7.451403888,17.59,2.18,1.58
24151,7.451712434,18.62,0.0,6.24
24152,7.452020981,7.82,-25.09,4.11
24153,7.452329528,17.01,-11.5,-0.57
24154,7.452638075,6.78,-11.18,3.94
24155,7.452946621,8.33,-24.52,-0.55
24156,7.453255168,16.44,1.49,-1.38
24157,7.453563715,3.1,-12.88,1.7
24158,7.453872262,11.78,-7.33,-2.7
24159,7.454180808,12.24,9.08,-0.29
24160,7.454489355,3.59,-18.11,-0.09
24161,7.454797902,13.51,2.39,-2.04
24162,7.455106449,8.02,0.14,0.95
24163,7.455414995,9.74,-15.0,-0.29
24164,7.455723542,16.07,3.36,3.02
24165,7.456032089,6.73,-26.81,5.66
24166,7.456340636,10.35,-20.41,0.95
24167,7.456649182,10.12,4.25,0.83
24168,7.456957729,10.81,-15.12,1.75
24169,7.457266276,11.35,1.72,0.09
24170,7.457574823,1.21,6.84,-5.63
24171,7.457883369,12.53,3.39,-8.85
24172,7.458191916,9.83,20.49,-3.28
24173,7.458500463,2.93,9.6,-4.68
24174,7.45880901,14.71,17.16,-6.64
24175,7.459117556,1.61,25.72,-1.61
24176,7.459426103,6.61,13.16,-0.4
24177,7.45973465,14.51,17.19,4.14
24178,7.460043197,1.03,10.89,4.66
24179,7.460351743,16.44,13.91,1.93
24180,7.46066029,15.92,6.87,7.56
24181,7.460968837,10.69,-14.14,5.32
24182,7.461277384,19.63,0.57,3.56
24183,7.46158593,6.64,-15.2,5.66
24184,7.461894477,13.39,-20.23,-0.72
24185,7.462203024,14.2,2.44,0.98
24186,7.462511571,2.59,-18.48,0.75
24187,7.462820117,16.32,0.17,-4.91
24188,7.463128664,8.31,4.28,-0.14
24189,7.463437211,3.51,-23.37,-1.64
24190,7.463745757,15.2,9.37,-3.65
24191,7.464054304,6.84,0.0,0.57
24192,7.464362851,9.31,-13.71,-1.03
24193,7.464671398,13.22,9.86,0.6
24194,7.464979944,10.81,-7.76,3.02
24195,7.465288491,13.42,-7.24,3.91
24196,7.465597038,6.27,-16.32,5.55
24197,7.465905585,9.37,-29.49,1.81
24198,7.466214131,11.58,2.96,0.92
24199,7.466522678,7.64,-9.2,0.29
24200,7.466831225,12.53,-17.65,-3.79
24201,7.467139772,3.51,13.54,-6.06
24202,7.467448318,7.59,9.69,-9.31
24203,7.467756865,14.71,11.27,-6.12
24204,7.468065412,0.29,23.31,-2.16
24205,7.468373959,10.09,22.02,-4.25
24206,7.468682505,9.74,24.11,-0.09
24207,7.468991052,-0.43,19.66,2.9
24208,7.469299599,16.01,22.65,4.34
24209,7.469608146,9.92,15.26,6.96
24210,7.469916692,9.6,5.75,1.98
24211,7.470225239,22.22,11.15,4.31
24212,7.470533786,11.18,-15.75,7.07
24213,7.470842333,14.63,-18.51,0.78
24214,7.471150879,12.24,-6.21,2.99
24215,7.471459426,5.12,-26.44,1.78
24216,7.471767973,16.38,-5.69,-1.78
24217,7.47207652,7.39,-5.78,2.04
24218,7.472385066,6.81,-18.42,-1.78
24219,7.472693613,15.23,9.83,-2.18
24220,7.47300216,4.28,-10.75,1.24
24221,7.473310707,9.92,-6.61,-1.93
24222,7.473619253,11.96,10.03,-0.4
24223,7.4739278,5.23,-21.73,-0.14
24224,7.474236347,14.54,1.41,0.11
24225,7.474544894,11.84,-2.76,5.06
24226,7.47485344,8.71,-32.1,3.48
24227,7.475161987,11.38,-1.38,1.09
24228,7.475470534,9.17,-11.75,1.47
24229,7.475779081,11.98,-15.69,1.75
24230,7.476087627,5.35,12.82,-0.98
24231,7.476396174,8.13,0.6,-7.64
24232,7.476704721,12.04,5.09,-5.75
24233,7.477013268,2.73,16.09,-3.68
24234,7.477321814,13.39,15.69,-7.3
24235,7.477630361,7.79,21.12,-3.82
24236,7.477938908,0.17,12.33,-2.1
24237,7.478247454,14.57,20.75,0.23
24238,7.478556001,4.14,19.63,4.91
24239,7.478864548,8.79,7.33,2.33
24240,7.479173095,17.56,15.4,5.2
24241,7.479481641,7.9,-0.78,6.47
24242,7.479790188,20.32,-4.51,3.36
24243,7.480098735,13.68,-5.78,6.98
24244,7.480407282,7.27,-21.79,2.16
24245,7.480715828,17.45,-2.5,-0.2
24246,7.481024375,5.69,-12.07,3.25
24247,7.481332922,11.7,-14.17,-3.33
24248,7.481641469,12.5,6.32,-2.1
24249,7.481950015,1.84,-17.1,-0.11
24250,7.482258562,15.66,1.52,-4.2
24251,7.482567109,8.91,7.21,-0.46
24252,7.482875656,3.82,-22.19,-1.03
24253,7.483184202,15.58,8.31,-1.24
24254,7.483492749,9.69,4.02,2.39
24255,7.483801296,11.04,-15.15,1.84
24256,7.484109843,11.58,-3.79,5.58
24257,7.484418389,8.33,-20.98,5.0
24258,7.484726936,11.04,-11.98,0.57
24259,7.485035483,7.44,-6.75,1.49
24260,7.48534403,12.85,-22.99,-0.14
24261,7.485652576,7.47,3.42,-3.79
24262,7.485961123,2.82,11.44,-8.51
24263,7.48626967,15.43,1.12,-8.28
24264,7.486578217,4.66,16.67,-3.33
24265,7.486886763,6.12,22.45,-5.0
24266,7.48719531,13.42,21.7,-3.08
24267,7.487503857,-1.32,22.27,0.95
24268,7.487812404,10.89,23.65,2.24
24269,7.48812095,13.08,19.17,7.16
24270,7.488429497,3.91,9.8,3.79
24271,7.488738044,19.54,18.65,2.39
24272,7.489046591,15.58,0.46,7.7
24273,7.489355137,13.19,-18.68,2.73
24274,7.489663684,16.41,-3.97,2.59
24275,7.489972231,5.95,-21.96,3.91
24276,7.490280778,13.59,-18.37,-1.47
24277,7.490589324,11.35,-2.01,1.75
24278,7.490897871,4.57,-20.87,0.17
24279,7.491206418,14.66,0.49,-3.33
24280,7.491514965,7.59,0.66,1.03
24281,7.491823511,6.84,-15.49,-1.15
24282,7.492132058,13.34,7.1,-1.81
24283,7.492440605,5.29,-9.51,0.11
24284,7.492749152,10.55,-8.19,-0.95
24285,7.493057698,14.23,8.1,2.27
24286,7.493366245,9.11,-22.82,3.42
24287,7.493674792,9.92,-19.6,3.08
24288,7.493983338,8.97,-6.47,2.7
24289,7.494291885,13.45,-11.87,1.21
24290,7.494600432,9.31,-1.41,1.87
24291,7.494908979,6.18,-2.56,-3.1
24292,7.495217525,12.13,2.41,-6.35
24293,7.495526072,2.62,14.31,-4.31
24294,7.495834619,10.43,13.91,-7.13
24295,7.496143166,13.42,16.67,-5.49
24296,7.496451712,-1.55,14.89,-3.13
24297,7.496760259,12.73,21.99,-3.31
24298,7.497068806,8.05,20.72,2.16
24299,7.497377353,1.41,7.99,2.67
24300,7.497685899,17.91,18.94,3.91
24301,7.497994446,8.1,8.02,6.7
24302,7.498302993,14.57,-2.56,2.99
24303,7.49861154,20.32,2.64,6.64
24304,7.498920086,6.73,-18.91,6.04
24305,7.499228633,16.73,-9.69,0.11
24306,7.49953718,9.74,-9.31,3.51
24307,7.499845727,7.01,-21.24,-0.37
24308,7.500154273,16.76,7.59,-2.85
24309,7.50046282,3.62,-10.23,0.55
24310,7.500771367,11.01,-10.84,-3.97
24311,7.501079914,12.19,12.5,-1.98
24312,7.50138846,1.75,-19.14,-0.2
24313,7.501697007,15.0,0.8,-2.93
24314,7.502005554,10.38,10.66,1.01
24315,7.502314101,8.25,-18.59,0.95
24316,7.502622647,16.7,5.06,2.62
24317,7.502931194,7.96,-8.97,6.64
24318,7.503239741,8.97,-28.65,2.64
24319,7.503548288,8.51,-6.32,1.09
24320,7.503856834,10.06,-12.85,1.75
24321,7.504165381,13.51,-9.54,-0.14
24322,7.504473928,1.98,-1.32,-5.2
24323,7.504782475,10.81,-1.21,-9.4
24324,7.505091021,11.64,14.92,-5.2
24325,7.505399568,2.04,14.43,-4.77
24326,7.505708115,13.54,20.61,-5.95
24327,7.506016662,4.11,27.82,-1.12
24328,7.506325208,3.42,17.59,0.0
24329,7.506633755,14.57,25.09,4.4
24330,7.506942302,3.71,19.2,6.01
24331,7.507250849,13.08,13.36,1.64
24332,7.507559395,17.22,14.89,6.35
24333,7.507867942,12.3,-7.39,5.2
24334,7.508176489,19.6,-6.24,1.93
24335,7.508485035,8.28,-14.86,5.12
24336,7.508793582,10.52,-25.58,-0.06
24337,7.509102129,15.0,-3.33,0.78
24338,7.509410676,3.82,-17.7,2.7
24339,7.509719222,13.13,-11.35,-3.42
24340,7.510027769,10.84,4.83,0.11
24341,7.510336316,5.12,-16.87,0.69
24342,7.510644863,13.65,1.21,-2.41
24343,7.510953409,6.55,0.8,-0.03
24344,7.511261956,8.48,-11.09,-1.21
24345,7.511570503,13.42,4.43,0.46
24346,7.51187905,8.1,-13.62,2.1
24347,7.512187596,12.24,-12.5,2.13
24348,7.512496143,10.12,-11.06,4.71
24349,7.51280469,10.38,-23.28,1.87
24350,7.513113237,11.61,0.26,0.8
24351,7.513421783,6.32,-5.29,0.69
24352,7.51373033,12.19,-5.63,-2.93
24353,7.514038877,5.63,17.76,-4.2
24354,7.514347424,5.43,4.2,-7.82
24355,7.51465597,15.61,10.84,-6.58
24356,7.514964517,2.07,24.89,-2.67
24357,7.515273064,8.22,14.34,-5.2
24358,7.515581611,11.64,17.82,-1.81
24359,7.515890157,-1.41,17.27,1.61
24360,7.516198704,14.86,17.13,2.76
24361,7.516507251,11.84,11.24,6.87
24362,7.516815798,6.61,3.28,3.13
24363,7.517124344,20.78,10.32,4.45
24364,7.517432891,11.81,-12.62,8.54
24365,7.517741438,14.43,-14.31,2.41
24366,7.518049985,13.82,-2.73,2.99
24367,7.518358531,5.09,-25.0,2.04
24368,7.518667078,17.19,-0.66,-2.41
24369,7.518975625,7.93,-0.55,0.78
24370,7.519284172,5.06,-22.16,-2.93
24371,7.519592718,15.49,11.47,-3.65
24372,7.519901265,4.43,-6.73,0.52
24373,7.520209812,10.29,-11.81,-3.16
24374,7.520518359,12.96,12.85,-1.01
24375,7.520826905,4.6,-16.35,1.32
24376,7.521135452,15.66,2.21,0.17
24377,7.521443999,12.99,6.52,4.86
24378,7.521752546,7.19,-31.27,5.06
24379,7.522061092,9.92,-8.97,2.27
24380,7.522369639,8.31,-8.22,1.87
24381,7.522678186,13.22,-21.64,1.61
24382,7.522986732,6.27,-4.28,-1.01
24383,7.523295279,6.9,-3.48,-7.41
24384,7.523603826,13.65,5.06,-6.84
24385,7.523912373,2.24,11.67,-4.97
24386,7.524220919,11.27,15.66,-7.47
24387,7.524529466,10.03,26.53,-3.25
24388,7.524838013,-0.83,17.13,-1.38
24389,7.52514656,13.54,24.95,0.46
24390,7.525455106,5.69,26.99,5.69
24391,7.525763653,6.61,11.09,2.73
24392,7.5260722,18.77,20.06,4.83
24393,7.526380747,9.25,6.78,6.41
24394,7.526689293,18.82,-3.97,1.72
24395,7.52699784,15.72,-4.66,5.69
24396,7.527306387,6.78,-26.93,2.79
24397,7.527614934,17.07,-10.72,-0.66
24398,7.52792348,6.44,-10.61,3.97
24399,7.528232027,9.25,-21.9,-1.52
24400,7.528540574,15.12,2.33,-1.55
24401,7.528849121,3.1,-12.27,1.75
24402,7.529157667,12.42,-4.97,-2.5
24403,7.529466214,10.61,7.67,-0.4
24404,7.529774761,4.54,-17.27,-0.63
24405,7.530083308,13.82,3.02,-1.24
24406,7.530391854,8.22,-2.3,1.44
24407,7.530700401,11.04,-15.49,0.29
24408,7.531008948,13.91,-0.78,4.37
24409,7.531317495,6.93,-28.48,4.77
24410,7.531626041,11.24,-14.97,0.0
24411,7.531934588,9.11,6.61,1.15
24412,7.532243135,11.64,-15.46,0.69
24413,7.532551682,8.85,3.62,-1.87
24414,7.532860228,1.32,11.55,-7.04
24415,7.533168775,15.23,5.58,-8.51
24416,7.533477322,7.39,19.89,-2.67
24417,7.533785869,3.74,13.05,-4.94
24418,7.534094415,14.8,16.67,-5.32
24419,7.534402962,-0.72,22.96,-0.17
24420,7.534711509,9.05,16.99,0.63
24421,7.535020056,14.94,13.85,5.66
24422,7.535328602,1.24,6.9,4.57
24423,7.535637149,18.51,16.81,1.84
24424,7.535945696,16.44,-0.6,8.36
24425,7.536254243,11.15,-19.83,5.09
