,Time,A1,A2,A3
31502,9.719839556,10.63,1.26,0.17
31503,9.720148102,9.28,-3.94,0.63
31504,9.720456649,10.86,-5.17,0.83
31505,9.720765196,9.8,-10.0,3.02
31506,9.721073743,7.56,-20.12,3.56
31507,9.721382289,9.37,-17.99,1.67
31508,9.721690836,9.83,-11.73,0.98
31509,9.721999383,9.71,-9.71,0.0
31510,9.72230793,10.52,-2.07,-2.1
31511,9.722616476,9.46,7.5,-3.82
31512,9.722925023,8.42,12.47,-4.43
31513,9.72323357,7.96,16.09,-3.82
31514,9.723542117,7.59,19.54,-3.08
31515,9.723850663,7.67,19.2,-2.07
31516,9.72415921,8.74,16.27,-0.26
31517,9.724467757,10.35,14.2,1.75
31518,9.724776304,11.41,8.45,2.96
31519,9.72508485,13.51,1.09,2.99
31520,9.725393397,13.82,-4.25,3.71
31521,9.725701944,10.75,-12.07,4.14
31522,9.726010491,9.83,-15.43,2.5
31523,9.726319037,10.2,-12.39,1.7
31524,9.726627584,9.89,-10.98,1.67
31525,9.726936131,10.61,-7.21,0.52
31526,9.727244678,10.66,-1.06,-0.37
31527,9.727553224,10.2,1.64,-0.43
31528,9.727861771,10.32,3.82,-0.57
31529,9.728170318,10.58,5.83,-0.8
31530,9.728478865,10.38,4.25,-0.75
31531,9.728787411,10.09,2.73,-0.63
31532,9.729095958,10.55,1.7,-0.17
31533,9.729404505,9.94,-2.82,0.69
31534,9.729713052,10.06,-4.57,0.63
31535,9.730021598,10.49,-8.45,1.75
31536,9.730330145,8.33,-18.68,3.91
31537,9.730638692,8.13,-17.73,2.62
31538,9.730947239,9.37,-12.85,0.49
31539,9.731255785,9.86,-12.85,0.55
31540,9.731564332,11.06,-4.05,-0.63
31541,9.731872879,10.0,5.17,-3.25
31542,9.732181425,8.48,9.63,-4.4
31543,9.732489972,8.59,15.86,-3.97
31544,9.732798519,7.76,18.74,-3.42
31545,9.733107066,7.16,18.8,-2.67
31546,9.733415612,8.28,17.36,-1.18
31547,9.733724159,9.69,14.34,0.55
31548,9.734032706,10.63,10.2,2.33
31549,9.734341253,12.62,3.1,3.31
31550,9.734649799,13.94,-2.79,3.45
31551,9.734958346,11.73,-9.0,3.65
31552,9.735266893,9.86,-14.89,3.36
31553,9.73557544,9.97,-13.59,2.41
31554,9.735883986,9.89,-11.18,1.55
31555,9.736192533,10.4,-9.2,0.83
31556,9.73650108,10.78,-3.13,0.03
31557,9.736809627,10.23,0.72,-0.6
31558,9.737118173,10.17,2.33,-0.78
31559,9.73742672,10.61,5.29,-0.98
31560,9.737735267,10.43,5.49,-0.98
31561,9.738043814,10.17,3.76,-0.83
31562,9.73835236,10.75,3.05,-0.6
31563,9.738660907,10.17,-0.14,0.37
31564,9.738969454,9.74,-3.76,0.57
31565,9.739278001,10.63,-5.17,1.12
31566,9.739586547,8.91,-12.33,3.31
31567,9.739895094,7.9,-20.18,3.25
31568,9.740203641,9.77,-16.99,1.58
31569,9.740512188,9.92,-11.87,1.06
31570,9.740820734,9.8,-9.23,-0.37
31571,9.741129281,10.49,-0.57,-2.41
31572,9.741437828,9.37,9.11,-3.71
31573,9.741746375,7.9,13.11,-4.48
31574,9.742054921,8.13,16.5,-3.91
31575,9.742363468,7.87,20.2,-2.7
31576,9.742672015,7.27,18.91,-1.9
31577,9.742980562,9.2,15.69,-0.2
31578,9.743289108,10.49,13.71,2.1
31579,9.743597655,11.5,7.44,2.82
31580,9.743906202,14.05,-0.4,2.9
31581,9.744214749,13.08,-5.72,3.97
31582,9.744523295,10.61,-12.19,3.79
31583,9.744831842,10.03,-15.58,2.36
31584,9.745140389,9.6,-12.73,1.81
31585,9.745448936,10.35,-9.92,1.44
31586,9.745757482,10.84,-6.58,0.46
31587,9.746066029,10.4,-0.17,-0.37
31588,9.746374576,10.29,2.7,-0.55
31589,9.746683122,10.26,3.39,-0.57
31590,9.746991669,10.69,6.35,-0.86
31591,9.747300216,10.15,4.05,-0.63
31592,9.747608763,10.12,2.04,-0.55
31593,9.747917309,10.61,2.13,-0.14
31594,9.748225856,9.57,-4.25,0.75
31595,9.748534403,10.49,-4.63,0.78
31596,9.74884295,10.32,-8.77,2.01
31597,9.749151496,7.64,-22.22,3.65
31598,9.749460043,8.45,-16.76,2.16
31599,9.74976859,9.92,-10.43,0.57
31600,9.750077137,9.89,-14.05,0.55
31601,9.750385683,10.58,-2.56,-1.01
31602,9.75069423,10.23,7.79,-3.59
31603,9.751002777,8.65,9.89,-4.17
31604,9.751311324,7.85,17.16,-3.68
31605,9.75161987,8.05,19.72,-3.62
31606,9.751928417,7.36,17.59,-2.41
31607,9.752236964,8.02,17.3,-0.69
31608,9.752545511,10.23,14.46,0.63
31609,9.752854057,10.61,8.02,2.47
31610,9.753162604,12.88,2.33,3.25
31611,9.753471151,14.23,-3.19,3.42
31612,9.753779698,10.72,-11.27,3.74
31613,9.754088244,9.86,-14.77,2.93
31614,9.754396791,10.17,-13.13,2.33
31615,9.754705338,9.51,-11.73,1.67
31616,9.755013885,10.95,-7.39,0.63
31617,9.755322431,10.72,-2.67,0.09
31618,9.755630978,10.06,0.72,-0.72
31619,9.755939525,10.46,4.31,-0.89
31620,9.756248072,10.38,5.12,-0.69
31621,9.756556618,10.69,5.29,-1.12
31622,9.756865165,10.2,4.22,-0.86
31623,9.757173712,10.43,1.64,-0.29
31624,9.757482259,10.55,-0.2,0.34
31625,9.757790805,9.83,-3.94,0.57
31626,9.758099352,10.26,-7.1,1.35
31627,9.758407899,8.65,-12.7,3.31
31628,9.758716446,8.22,-20.29,3.08
31629,9.759024992,9.83,-16.96,1.55
31630,9.759333539,9.4,-10.29,0.8
31631,9.759642086,10.38,-8.31,-0.89
31632,9.759950633,10.43,0.06,-2.47
31633,9.760259179,8.65,10.09,-3.79
31634,9.760567726,8.62,13.05,-4.6
31635,9.760876273,7.9,16.84,-3.51
31636,9.76118482,7.39,21.18,-2.64
31637,9.761493366,8.02,18.28,-1.81
31638,9.761801913,9.0,14.77,0.46
31639,9.76211046,10.52,13.71,2.16
31640,9.762419006,12.01,6.44,2.7
31641,9.762727553,13.97,-1.38,3.16
31642,9.7630361,13.16,-5.98,3.94
31643,9.763344647,10.0,-13.74,3.56
31644,9.763653193,9.94,-15.63,2.1
31645,9.76396174,10.26,-11.15,1.81
31646,9.764270287,9.77,-10.03,1.49
31647,9.764578834,10.78,-5.52,0.03
31648,9.76488738,10.63,0.55,-0.4
31649,9.765195927,10.0,1.61,-0.37
31650,9.765504474,10.72,4.48,-0.78
31651,9.765813021,10.66,6.21,-0.69
31652,9.766121567,9.92,2.96,-0.66
31653,9.766430114,10.38,2.87,-0.6
31654,9.766738661,10.43,1.26,0.23
31655,9.767047208,9.57,-4.63,0.63
31656,9.767355754,10.58,-4.57,0.66
31657,9.767664301,10.46,-9.97,2.47
31658,9.767972848,7.76,-20.78,3.68
31659,9.768281395,8.22,-16.53,1.78
31660,9.768589941,10.0,-11.81,0.55
31661,9.768898488,9.77,-12.19,0.55
31662,9.769207035,10.58,-1.81,-1.49
31663,9.769515582,10.43,7.27,-3.79
31664,9.769824128,8.08,11.18,-4.11
31665,9.770132675,8.08,17.16,-3.88
31666,9.770441222,8.13,18.82,-3.33
31667,9.770749769,6.64,18.11,-2.21
31668,9.771058315,8.77,17.45,-0.83
31669,9.771366862,10.46,13.68,1.21
31670,9.771675409,10.52,8.08,2.76
31671,9.771983956,13.54,1.49,3.19
31672,9.772292502,13.65,-4.6,3.68
31673,9.772601049,10.69,-10.06,3.65
31674,9.772909596,9.97,-14.92,2.99
31675,9.773218143,9.8,-14.23,2.21
31676,9.773526689,10.17,-10.17,1.26
31677,9.773835236,10.61,-7.85,0.78
31678,9.774143783,10.4,-2.73,-0.09
31679,9.77445233,10.49,2.5,-0.95
31680,9.774760876,10.12,2.96,-0.72
31681,9.775069423,10.61,5.23,-0.89
31682,9.77537797,10.55,5.72,-0.98
31683,9.775686517,10.12,2.76,-0.69
31684,9.775995063,10.89,2.85,-0.32
31685,9.77630361,9.83,-0.86,0.63
31686,9.776612157,10.29,-4.8,0.63
31687,9.776920703,10.58,-6.06,1.52
31688,9.77722925,7.53,-15.4,3.56
31689,9.777537797,8.82,-20.41,2.87
31690,9.777846344,10.12,-14.6,1.35
31691,9.77815489,8.97,-11.98,0.52
31692,9.778463437,10.86,-7.5,-1.03
31693,9.778771984,10.38,3.1,-2.64
31694,9.779080531,8.39,10.09,-4.2
31695,9.779389077,8.16,13.65,-4.48
31696,9.779697624,7.82,18.28,-3.45
31697,9.780006171,7.87,20.15,-2.59
31698,9.780314718,7.73,17.62,-1.29
31699,9.780623264,9.43,15.95,0.52
31700,9.780931811,10.86,12.65,2.24
31701,9.781240358,11.75,4.63,3.05
31702,9.781548905,14.6,-1.26,3.25
31703,9.781857451,12.67,-7.44,3.99
31704,9.782165998,9.57,-14.37,3.33
31705,9.782474545,10.38,-14.31,2.01
31706,9.782783092,9.8,-12.24,2.01
31707,9.783091638,10.03,-9.51,1.12
31708,9.783400185,10.92,-4.14,-0.06
31709,9.783708732,10.29,-0.55,-0.2
31710,9.784017279,10.49,2.82,-0.55
31711,9.784325825,10.52,5.06,-0.83
31712,9.784634372,10.4,5.32,-0.75
31713,9.784942919,10.2,4.08,-0.63
31714,9.785251466,10.38,2.18,-0.4
31715,9.785560012,10.46,0.57,0.2
31716,9.785868559,9.46,-4.28,0.69
31717,9.786177106,10.46,-5.86,0.98
31718,9.786485653,10.29,-10.23,2.76
31719,9.786794199,7.44,-22.02,3.56
31720,9.787102746,8.36,-17.76,1.49
31721,9.787411293,10.55,-8.85,0.55
31722,9.78771984,10.0,-11.18,0.34
31723,9.788028386,10.09,-2.64,-1.9
31724,9.788336933,10.35,9.89,-3.99
31725,9.78864548,8.36,11.93,-4.2
31726,9.788954027,7.56,15.92,-3.76
31727,9.789262573,8.05,20.69,-3.33
31728,9.78957112,7.27,18.28,-2.13
31729,9.789879667,8.56,15.35,-0.37
31730,9.790188214,10.49,14.03,1.32
31731,9.79049676,11.04,7.62,2.76
31732,9.790805307,13.48,-0.09,3.39
31733,9.791113854,13.57,-4.8,3.68
31734,9.7914224,10.35,-11.5,3.68
31735,9.791730947,9.8,-15.43,2.85
31736,9.792039494,10.26,-12.93,2.01
31737,9.792348041,9.94,-10.66,1.38
31738,9.792656587,10.52,-7.13,0.46
31739,9.792965134,10.72,-1.18,-0.37
31740,9.793273681,10.15,1.78,-0.72
31741,9.793582228,10.15,3.85,-0.8
31742,9.793890774,10.78,6.06,-0.98
31743,9.794199321,10.26,4.77,-0.95
31744,9.794507868,10.32,3.13,-0.8
31745,9.794816415,10.86,2.1,-0.09
31746,9.795124961,9.51,-1.78,0.63
31747,9.795433508,10.75,-4.37,0.52
31748,9.795742055,10.69,-7.13,1.95
31749,9.796050602,7.27,-16.07,3.65
31750,9.796359148,8.94,-20.43,2.53
31751,9.796667695,9.74,-14.34,1.32
31752,9.796976242,8.82,-9.6,0.49
31753,9.797284789,11.15,-6.9,-1.26
31754,9.797593335,10.06,2.3,-2.9
31755,9.797901882,8.36,11.38,-4.25
31756,9.798210429,8.48,13.88,-4.4
31757,9.798518976,7.59,17.65,-3.33
31758,9.798827522,7.56,21.12,-2.5
31759,9.799136069,8.22,17.07,-1.26
31760,9.799444616,9.66,14.43,0.95
31761,9.799753163,10.75,13.11,2.5
31762,9.800061709,12.39,4.57,2.79
31763,9.800370256,14.46,-2.7,3.51
31764,9.800678803,12.21,-7.79,4.2
31765,9.80098735,9.69,-14.66,3.05
31766,9.801295896,9.89,-14.57,1.98
31767,9.801604443,10.23,-10.98,1.78
31768,9.80191299,10.43,-9.57,0.95
31769,9.802221537,10.35,-4.4,-0.06
31770,9.802530083,10.58,1.12,-0.4
31771,9.80283863,10.17,2.47,-0.4
31772,9.803147177,10.26,4.51,-0.72
31773,9.803455724,11.01,5.92,-0.75
31774,9.80376427,9.92,3.02,-0.49
31775,9.804072817,10.38,2.1,-0.49
31776,9.804381364,10.75,0.95,0.32
31777,9.804689911,9.34,-4.91,0.78
31778,9.804998457,10.17,-6.52,0.95
31779,9.805307004,9.77,-11.24,3.02
31780,9.805615551,7.76,-21.56,3.39
31781,9.805924098,8.62,-17.53,1.18
31782,9.806232644,10.63,-9.43,0.57
31783,9.806541191,10.43,-8.97,0.2
31784,9.806849738,9.54,-0.72,-2.21
31785,9.807158284,10.17,9.77,-4.11
31786,9.807466831,8.59,12.67,-3.91
31787,9.807775378,7.1,16.99,-3.62
31788,9.808083925,8.36,20.46,-3.42
31789,9.808392471,7.44,17.59,-1.75
31790,9.808701018,8.42,15.15,-0.11
31791,9.809009565,10.81,12.99,1.38
31792,9.809318112,11.21,6.18,2.99
31793,9.809626658,13.88,-0.4,3.39
31794,9.809935205,13.16,-6.24,3.71
31795,9.810243752,9.83,-12.73,3.65
31796,9.810552299,10.09,-14.26,2.67
31797,9.810860845,9.8,-12.88,2.1
31798,9.811169392,10.2,-10.38,1.26
31799,9.811477939,11.01,-5.12,0.34
31800,9.811786486,10.15,-1.24,-0.37
31801,9.812095032,10.38,1.87,-0.95
31802,9.812403579,10.23,4.83,-0.75
31803,9.812712126,10.4,5.29,-0.89
31804,9.813020673,10.58,4.51,-1.06
31805,9.813329219,10.29,3.33,-0.6
31806,9.813637766,10.66,1.29,-0.03
31807,9.813946313,9.63,-2.44,0.57
31808,9.81425486,10.78,-4.37,0.75
31809,9.814563406,10.46,-7.85,2.13
31810,9.814871953,7.19,-17.62,3.59
31811,9.8151805,9.17,-19.46,2.44
31812,9.815489047,9.66,-12.65,1.12
31813,9.815797593,8.91,-10.66,0.23
31814,9.81610614,11.44,-6.35,-1.41
31815,9.816414687,9.77,4.83,-3.08
31816,9.816723234,8.25,11.73,-4.48
31817,9.81703178,8.56,13.65,-4.2
31818,9.817340327,7.3,18.54,-3.1
31819,9.817648874,7.67,20.69,-2.62
31820,9.817957421,8.28,16.32,-0.89
31821,9.818265967,9.6,15.2,1.21
31822,9.818574514,11.32,12.04,2.41
31823,9.818883061,12.44,2.5,3.1
31824,9.819191608,14.34,-2.62,3.51
31825,9.819500154,12.16,-8.68,3.91
31826,9.819808701,9.25,-15.66,3.16
31827,9.820117248,10.4,-13.25,1.9
31828,9.820425795,10.12,-11.06,1.72
31829,9.820734341,9.74,-9.46,0.98
31830,9.821042888,10.89,-2.24,-0.2
31831,9.821351435,10.38,0.72,-0.32
31832,9.821659981,10.17,2.18,-0.52
31833,9.821968528,10.75,5.95,-0.86
31834,9.822277075,10.32,4.6,-0.6
31835,9.822585622,10.06,3.13,-0.6
31836,9.822894168,10.4,2.82,-0.49
31837,9.823202715,10.2,-1.44,0.46
31838,9.823511262,9.92,-4.4,0.69
31839,9.823819809,10.15,-6.32,1.26
31840,9.824128355,9.37,-13.71,3.28
31841,9.824436902,7.96,-20.15,3.16
31842,9.824745449,8.68,-16.73,1.12
31843,9.825053996,10.69,-10.43,0.72
31844,9.825362542,10.46,-7.27,-0.11
31845,9.825671089,9.74,-0.11,-2.62
31846,9.825979636,9.89,9.8,-3.97
31847,9.826288183,8.1,14.37,-3.94
31848,9.826596729,7.64,16.84,-3.91
31849,9.826905276,8.05,19.66,-3.05
31850,9.827213823,7.33,17.93,-1.55
31851,9.82752237,9.23,14.66,-0.09
31852,9.827830916,10.43,12.39,1.81
31853,9.828139463,11.58,6.18,2.96
31854,9.82844801,14.17,-1.47,3.36
31855,9.828756557,12.42,-6.96,3.82
31856,9.829065103,10.35,-12.13,3.39
31857,9.82937365,9.97,-14.8,2.62
31858,9.829682197,9.48,-12.44,1.9
31859,9.829990744,10.63,-8.97,1.09
31860,9.83029929,10.61,-6.44,0.34
31861,9.830607837,10.35,-1.01,-0.57
31862,9.830916384,10.52,3.33,-0.72
31863,9.831224931,10.15,3.71,-0.69
31864,9.831533477,10.81,5.69,-1.12
31865,9.831842024,10.12,4.57,-0.83
31866,9.832150571,10.26,2.1,-0.55
31867,9.832459118,10.81,1.9,-0.06
31868,9.832767664,9.46,-2.82,0.6
31869,9.833076211,11.27,-4.57,0.78
31870,9.833384758,10.43,-8.05,2.47
31871,9.833693305,6.96,-19.57,3.62
31872,9.834001851,8.88,-18.94,2.07
31873,9.834310398,9.8,-11.55,1.06
31874,9.834618945,9.48,-10.98,0.34
31875,9.834927492,10.78,-4.6,-1.58
31876,9.835236038,9.89,6.24,-3.56
31877,9.835544585,8.65,11.38,-4.37
31878,9.835853132,7.82,14.83,-3.88
31879,9.836161678,7.47,19.72,-3.36
31880,9.836470225,7.64,20.06,-2.41
31881,9.836778772,8.22,16.27,-0.57
31882,9.837087319,10.26,15.03,1.26
31883,9.837395865,11.15,10.32,2.67
31884,9.837704412,13.02,1.72,2.99
31885,9.838012959,14.4,-3.25,3.59
31886,9.838321506,11.04,-10.32,4.14
31887,9.838630052,9.66,-15.4,2.7
31888,9.838938599,10.43,-13.08,1.84
31889,9.839247146,9.8,-11.41,1.81
31890,9.839555693,10.46,-7.82,0.66
31891,9.839864239,10.55,-2.24,-0.23
31892,9.840172786,10.15,0.55,-0.49
31893,9.840481333,10.55,3.68,-0.52
31894,9.84078988,10.61,5.66,-0.57
31895,9.841098426,10.43,4.86,-0.83
31896,9.841406973,9.92,3.31,-0.66
31897,9.84171552,10.46,1.87,-0.14
31898,9.842024067,10.32,-1.18,0.49
31899,9.842332613,9.63,-5.2,0.57
31900,9.84264116,10.32,-7.44,1.41
31901,9.842949707,9.2,-13.74,3.62
31902,9.843258254,7.93,-20.43,2.96
31903,9.8435668,8.82,-16.5,0.83
31904,9.843875347,10.23,-10.23,0.66
31905,9.844183894,11.01,-6.84,-0.34
31906,9.844492441,9.63,1.18,-2.79
31907,9.844800987,9.05,10.75,-4.28
31908,9.845109534,8.97,14.34,-4.14
31909,9.845418081,7.33,16.84,-3.42
31910,9.845726628,7.44,20.84,-2.99
31911,9.846035174,8.16,18.28,-1.61
31912,9.846343721,8.88,13.8,0.4
31913,9.846652268,10.61,12.27,2.04
31914,9.846960815,12.24,5.26,3.13
31915,9.847269361,13.85,-2.33,3.36
31916,9.847577908,12.5,-7.04,3.74
31917,9.847886455,9.89,-13.85,3.56
31918,9.848195002,9.89,-15.03,2.33
31919,9.848503548,10.0,-11.64,1.75
31920,9.848812095,10.2,-9.86,1.24
31921,9.849120642,10.75,-4.68,0.11
31922,9.849429189,10.35,0.46,-0.57
31923,9.849737735,10.29,1.98,-0.86
31924,9.850046282,10.46,4.54,-0.89
31925,9.850354829,10.46,5.92,-0.83
31926,9.850663376,10.35,4.17,-1.03
31927,9.850971922,10.61,3.02,-0.66
31928,9.851280469,10.29,0.98,0.34
31929,9.851589016,9.69,-2.99,0.55
31930,9.851897562,10.78,-4.97,0.89
31931,9.852206109,9.71,-10.17,2.82
31932,9.852514656,7.67,-19.14,3.45
31933,9.852823203,9.25,-18.94,1.95
31934,9.853131749,9.89,-12.62,1.12
31935,9.853440296,9.43,-9.46,0.03
31936,9.853748843,10.66,-3.22,-2.1
31937,9.85405739,9.89,6.96,-3.54
31938,9.854365936,7.99,13.13,-4.37
31939,9.854674483,8.1,15.81,-4.28
31940,9.85498303,7.79,19.03,-2.99
31941,9.855291577,7.07,20.03,-1.95
31942,9.855600123,9.0,16.64,-0.66
31943,9.85590867,10.4,13.57,1.72
31944,9.856217217,11.06,9.63,2.9
31945,9.856525764,13.71,1.78,2.9
31946,9.85683431,13.68,-4.94,3.76
31947,9.857142857,10.84,-10.75,3.94
31948,9.857451404,9.83,-15.78,2.7
31949,9.857759951,10.0,-13.88,1.87
31950,9.858068497,10.15,-9.97,1.58
31951,9.858377044,10.4,-7.9,0.69
31952,9.858685591,10.66,-1.93,-0.37
31953,9.858994138,10.29,2.18,-0.43
31954,9.859302684,10.15,2.87,-0.52
31955,9.859611231,10.92,6.24,-0.98
31956,9.859919778,10.23,5.06,-0.66
31957,9.860228325,9.92,2.82,-0.55
31958,9.860536871,10.84,2.41,-0.34
31959,9.860845418,9.83,-3.39,0.63
31960,9.861153965,10.15,-4.2,0.66
31961,9.861462512,10.69,-7.64,1.72
31962,9.861771058,8.25,-19.66,3.65
31963,9.862079605,8.05,-17.65,2.53
31964,9.862388152,9.4,-12.96,0.8
31965,9.862696699,10.06,-13.59,0.78
31966,9.863005245,10.81,-3.85,-0.63
31967,9.863313792,9.97,4.48,-3.36
31968,9.863622339,9.02,9.2,-4.2
31969,9.863930886,8.31,16.32,-3.71
31970,9.864239432,7.62,18.37,-3.76
31971,9.864547979,7.44,18.74,-2.87
31972,9.864856526,7.79,18.19,-1.06
31973,9.865165073,9.74,14.4,0.32
31974,9.865473619,10.61,9.94,2.21
31975,9.865782166,12.24,4.14,3.22
31976,9.866090713,14.46,-2.47,3.36
31977,9.866399259,11.58,-9.51,3.99
31978,9.866707806,9.83,-14.05,3.31
31979,9.867016353,10.2,-14.05,2.27
31980,9.8673249,9.4,-12.1,1.84
31981,9.867633446,10.92,-8.25,0.83
31982,9.867941993,10.81,-4.14,0.11
31983,9.86825054,9.89,0.23,-0.69
31984,9.868559087,10.72,3.91,-1.01
31985,9.868867633,10.23,4.54,-0.69
31986,9.86917618,10.43,5.6,-1.03
31987,9.869484727,10.35,4.28,-1.03
31988,9.869793274,10.38,1.58,-0.34
31989,9.87010182,10.63,1.12,0.32
31990,9.870410367,9.6,-3.28,0.57
31991,9.870718914,10.66,-6.55,1.12
31992,9.871027461,9.66,-10.09,3.13
31993,9.871336007,7.47,-19.77,3.45
31994,9.871644554,9.31,-19.05,1.72
31995,9.871953101,9.89,-10.63,0.92
31996,9.872261648,9.83,-9.02,-0.37
31997,9.872570194,10.43,-2.47,-2.21
31998,9.872878741,9.31,9.11,-3.74
31999,9.873187288,8.45,12.82,-4.63
32000,9.873495835,7.85,15.55,-3.82
32001,9.873804381,7.53,20.49,-2.87
32002,9.874112928,7.7,18.82,-2.04
32003,9.874421475,8.77,15.49,-0.09
32004,9.874730022,10.52,14.54,1.87
32005,9.875038568,11.64,7.87,2.93
32006,9.875347115,13.62,0.09,3.13
32007,9.875655662,13.59,-4.66,3.74
32008,9.875964209,10.52,-12.39,4.05
32009,9.876272755,9.92,-15.61,2.47
32010,9.876581302,10.15,-12.1,1.67
32011,9.876889849,9.77,-10.78,1.7
32012,9.877198396,10.86,-6.84,0.37
32013,9.877506942,10.66,-0.57,-0.4
32014,9.877815489,9.8,1.32,-0.37
32015,9.878124036,10.52,4.28,-0.83
32016,9.878432583,10.69,6.41,-0.78
32017,9.878741129,10.06,3.36,-0.57
32018,9.879049676,10.29,3.33,-0.69
32019,9.879358223,10.52,1.98,-0.06
32020,9.87966677,9.77,-3.74,0.69
32021,9.879975316,10.52,-3.88,0.72
32022,9.880283863,10.46,-9.28,2.16
32023,9.88059241,7.99,-19.14,3.79
32024,9.880900956,8.31,-16.76,2.33
32025,9.881209503,9.57,-14.57,0.75
32026,9.88151805,9.71,-12.67,0.66
32027,9.881826597,10.89,-2.36,-1.12
32028,9.882135143,10.2,4.05,-3.59
32029,9.88244369,8.36,10.4,-4.2
32030,9.882752237,8.45,17.39,-4.08
32031,9.883060784,7.87,17.53,-3.71
32032,9.88336933,6.87,18.91,-2.53
32033,9.883677877,8.39,18.48,-1.06
32034,9.883986424,9.92,13.34,0.75
32035,9.884294971,10.29,9.92,2.53
32036,9.884603517,13.02,4.2,3.19
32037,9.884912064,14.17,-3.85,3.65
32038,9.885220611,11.41,-9.71,3.94
32039,9.885529158,9.89,-14.05,3.19
32040,9.885837704,9.69,-14.4,2.24
32041,9.886146251,10.03,-11.27,1.55
32042,9.886454798,10.66,-8.56,0.95
32043,9.886763345,10.49,-3.71,-0.09
32044,9.887071891,10.49,1.49,-0.83
32045,9.887380438,10.06,2.76,-0.72
32046,9.887688985,10.38,4.89,-0.98
32047,9.887997532,10.81,5.98,-1.06
32048,9.888306078,10.06,3.28,-0.78
32049,9.888614625,10.66,2.7,-0.49
32050,9.888923172,10.2,0.2,0.46
32051,9.889231719,9.83,-4.11,0.55
32052,9.889540265,10.63,-5.46,1.21
32053,9.889848812,8.54,-12.9,3.51
32054,9.890157359,8.19,-20.41,3.19
32055,9.890465906,9.86,-16.41,1.49
32056,9.890774452,9.66,-11.55,0.95
32057,9.891082999,10.15,-8.28,-0.49
32058,9.891391546,10.32,0.17,-2.62
32059,9.891700093,9.23,8.59,-4.02
32060,9.892008639,7.96,13.42,-4.34
32061,9.892317186,7.85,17.07,-3.82
32062,9.892625733,8.08,19.4,-2.96
32063,9.89293428,7.19,18.68,-1.61
32064,9.893242826,9.11,16.38,0.06
32065,9.893551373,10.78,12.99,2.13
32066,9.89385992,11.35,6.61,3.02
32067,9.894168467,14.4,0.23,3.02
32068,9.894477013,13.08,-6.27,4.08
32069,9.89478556,10.15,-13.02,3.76
32070,9.895094107,10.38,-14.37,2.16
32071,9.895402654,9.54,-12.88,1.98
32072,9.8957112,10.23,-10.15,1.41
32073,9.896019747,10.98,-5.32,0.2
32074,9.896328294,10.15,-1.32,-0.37
32075,9.89663684,10.4,2.39,-0.63
32076,9.896945387,10.2,4.43,-0.66
32077,9.897253934,10.49,5.29,-0.86
32078,9.897562481,10.43,4.34,-0.8
32079,9.897871027,10.06,2.41,-0.52
32080,9.898179574,10.63,1.18,-0.03
32081,9.898488121,9.69,-3.59,0.72
32082,9.898796668,10.55,-4.71,0.86
32083,9.899105214,10.55,-9.17,2.41
32084,9.899413761,7.56,-21.18,3.94
32085,9.899722308,8.56,-16.99,2.13
32086,9.900030855,9.92,-10.46,0.66
32087,9.900339401,9.63,-13.02,0.57
32088,9.900647948,10.78,-2.82,-1.32
32089,9.900956495,9.92,7.79,-3.79
32090,9.901265042,8.42,10.15,-4.54
32091,9.901573588,8.31,15.98,-3.88
32092,9.901882135,7.64,19.72,-3.39
32093,9.902190682,7.27,18.11,-2.7
32094,9.902499229,8.33,16.04,-0.78
32095,9.902807775,10.03,14.71,1.09
32096,9.903116322,10.98,9.28,2.59
32097,9.903424869,12.93,1.01,3.42
32098,9.903733416,14.05,-3.71,3.59
32099,9.904041962,11.12,-9.66,3.91
32100,9.904350509,9.6,-14.86,3.22
32101,9.904659056,10.15,-13.57,2.07
32102,9.904967603,9.83,-11.29,1.55
32103,9.905276149,10.63,-7.44,0.75
32104,9.905584696,10.81,-2.27,-0.17
32105,9.905893243,10.03,0.63,-0.78
32106,9.90620179,10.29,3.71,-1.09
32107,9.906510336,10.49,5.4,-0.92
32108,9.906818883,10.29,4.89,-0.92
32109,9.90712743,10.29,3.94,-1.03
32110,9.907435977,10.66,2.01,-0.26
32111,9.907744523,10.06,-0.72,0.63
32112,9.90805307,10.2,-4.05,0.55
32113,9.908361617,10.55,-6.84,1.61
32114,9.908670164,8.22,-13.42,3.56
32115,9.90897871,8.28,-20.72,3.02
32116,9.909287257,9.89,-16.58,1.55
32117,9.909595804,9.57,-10.26,0.72
32118,9.909904351,10.49,-8.13,-0.92
32119,9.910212897,10.46,1.09,-2.62
32120,9.910521444,8.65,10.95,-4.02
32121,9.910829991,8.02,13.65,-4.74
32122,9.911138537,7.96,17.27,-3.71
32123,9.911447084,7.56,20.98,-2.56
32124,9.911755631,7.62,18.37,-1.75
32125,9.912064178,9.43,14.92,0.32
32126,9.912372724,10.63,13.08,2.39
32127,9.912681271,11.9,6.09,2.87
32128,9.912989818,14.34,-2.13,3.22
32129,9.913298365,12.88,-7.3,4.05
32130,9.913606911,9.83,-13.45,3.65
32131,9.913915458,9.97,-15.58,2.24
32132,9.914224005,10.15,-11.73,1.78
32133,9.914532552,10.0,-9.25,1.41
32134,9.914841098,10.75,-5.75,0.11
32135,9.915149645,10.61,0.72,-0.55
32136,9.915458192,9.94,3.05,-0.46
32137,9.915766739,10.55,4.02,-0.89
32138,9.916075285,10.89,6.18,-0.89
